,Sno.,State Name,District Name,Total households applied for job card,Total job cards issued,Total job cards (SC),Total job cards (ST),Total job cards (non-SC/ST),Total households demanded work,Total persons demanded work,Total households allotted work,Total persons allotted work,Total muster rolls filled,Total households worked,Total persons worked,Total households reached 100 day limit,Total persons with disability,Total households worked (non-SC/ST),Total person-days worked (non-SC/ST),Total SC households worked,Total person-days worked by SCs,Total ST households worked,Total person-days worked by STs,Total land reform/IAY households worked,Total person-days worked by women,Total person-days,Total SC households over 100 day limit,Total ST households over 100 day limit,"Labour exp. (disbursed, Rs. In Lakhs)","Material exp. (disbursed, Rs. In Lakhs)","Labour exp. (disbursed + pending, Rs. In Lakhs)","Material exp. (disbursed + pending, Rs. In Lakhs)",Amount sanctioned (Rs. In Lakhs),Total works,Total bank accounts,Total individual bank accounts,Total joint bank accounts,Amount disbursed to bank accounts,Total post office accounts,Total individual post office accounts,Total joint post office accounts,Amount disbursed to post office accounts,Total households completed<br>person-days in range:1-10,Total households completed<br>person-days in range:11-20,Total households completed<br>person-days in range:21-30,Total households completed<br>person-days in range:31-40,Total households completed<br>person-days in range:41-50,Total households completed<br>person-days in range:51-60,Total households completed<br>person-days in range:61-70,Total households completed<br>person-days in range:71-80,Total households completed<br>person-days in range:81-99,Total households completed<br>person-days in range:100,Total households completed<br>person-days in range:>100,Total households completed<br>person-days in range:>14,Total workers employed<br>in age group:18-30yrs,Total workers employed<br>in age group:30-40yrs,Total workers employed<br>in age group:40-50yrs,Total workers employed<br>in age group:50-60yrs,Total workers employed<br>in age group:>60yrs,Total households demanded<br>work(Apr),Total households demanded<br>work(May),Total households demanded<br>work(Jun),Total households demanded<br>work(Jul),Total households demanded<br>work(Aug),Total households demanded<br>work(Sep),Total households demanded<br>work(Oct),Total households demanded<br>work(Nov),Total households demanded<br>work(Dec),Total households demanded<br>work(Jan),Total households demanded<br>work(Feb),Total households demanded<br>work(Mar),Total persons demanded work(Apr),Total persons demanded work(May),Total persons demanded work(Jun),Total persons demanded work(Jul),Total persons demanded work(Aug),Total persons demanded work(Sep),Total persons demanded work(Oct),Total persons demanded work(Nov),Total persons demanded work(Dec),Total persons demanded work(Jan),Total persons demanded work(Feb),Total persons demanded work(Mar),Total households worked(Apr),Total households worked(May),Total households worked(Jun),Total households worked(Jul),Total households worked(Aug),Total households worked(Sep),Total households worked(Oct),Total households worked(Nov),Total households worked(Dec),Total households worked(Jan),Total households worked(Feb),Total households worked(Mar),Total persons worked(Apr),Total persons worked(May),Total persons worked(Jun),Total persons worked(Jul),Total persons worked(Aug),Total persons worked(Sep),Total persons worked(Oct),Total persons worked(Nov),Total persons worked(Dec),Total persons worked(Jan),Total persons worked(Feb),Total persons worked(Mar)
456,457.0,RAJASTHAN,BANSWARA,403467,394779,15023,323662,56094,320981,624212,320957,624073,300286,287819,515416,10651,900,36570,1964065,11110,627578,240139,13322215,496,8983867,15913858,370,8830,18112,5556,18181,5608,3396423,134916,776750,718735,58015,2172005060,242,179,63,1320,92471,420353,840887,1030131,1390663,1502611,1907399,2016034,5605437,975300,60081,15566447,69566,184634,133212,81827,46177,142896,125456,166187,56450,44233,41381,50991,64142,61358,137344,140086,112753,238167,199732,275178,92892,72422,64969,74444,95418,91228,209403,208246,164597,117806,83994,118683,41487,31934,30652,40078,46557,44818,109395,116006,79781,2471138,1603464,2269312,773325,588328,533410,677627,784158,758618,2115591,2194798,1144089
457,458.0,RAJASTHAN,BARAN,232398,226364,43155,61196,122013,140284,265575,140268,265535,126303,120566,201621,28458,435,59180,3429074,25396,1583496,35990,2388430,639,4518453,7401000,6355,9343,7446,941,7451,949,403224,25083,354750,351744,3006,859973623,2766,2754,12,4483,49166,165717,297932,391123,502856,549896,626412,681612,1046191,1672000,1413790,7281620,21243,63663,57622,36981,21927,35339,31832,49187,32859,14317,13750,37550,50337,69432,84179,80315,55397,53990,50297,77329,50973,22220,20331,59259,75123,105975,127207,120511,82735,24469,24745,34986,20253,8997,7588,19237,35558,54300,71256,68909,38814,418936,487325,587658,297967,162060,125675,320949,642984,1088228,1506371,1264541,498306
458,459.0,RAJASTHAN,BARMER,560225,547431,89073,36749,421609,352198,615037,352110,614828,366728,334851,574689,64584,848,254351,16971249,56248,3598557,24252,1499854,584,11908174,22069660,9460,3433,19251,9391,19272,9414,220889,100929,935192,919443,15749,3562075743,31334,30739,595,2353,73020,391109,917433,875696,1327575,1241210,1655551,2133368,6292550,1505000,5559195,21687319,85279,182414,128561,94519,83599,81274,64965,122602,127298,106462,69852,70726,66677,61008,116571,125322,169162,131560,106218,202466,207998,169855,109457,109059,100992,91569,171735,184400,270196,68080,54374,111273,118109,97331,58605,63324,59588,55255,103019,110045,148221,1550893,1160012,2648343,2819878,2042136,1074538,1167915,1128054,1026009,2052230,2199207,3200445
459,460.0,RAJASTHAN,BHARATPUR,357192,351067,81741,8000,261326,141987,215252,141898,215051,58306,120405,170001,5130,751,84462,3519725,33948,1330430,1995,69355,368,3009552,4919510,1182,73,4708,2553,4714,2576,38337,17947,403572,402979,593,708479006,56307,56193,114,0,72403,341039,552354,513945,476647,450856,424472,515771,1055909,510500,809,4612499,17166,57237,51413,30119,14066,35077,45110,43873,21354,22628,17100,32780,27014,29049,44895,46664,44614,44885,57248,56378,28206,30548,23434,44825,35477,37818,57221,58841,59553,27885,38834,38368,18035,16298,12186,23119,19908,21144,35761,36102,27045,400231,649114,589287,292954,269666,223669,378763,320428,341341,564964,532322,356771
460,461.0,RAJASTHAN,BHILWARA,491608,489350,86433,54772,348145,311925,417364,311838,417178,239934,283721,357367,30989,753,196934,11982716,52097,3157628,34690,2134892,458,13586689,17275236,5823,3535,14122,6180,14123,6184,778834,33586,618244,616254,1990,1994033289,47286,47128,158,0,93130,340090,596613,863620,1116584,1334226,1622479,2041466,6161348,3097400,2035,17024111,36154,107903,94357,67646,50945,126715,86998,169403,88459,48077,44223,61478,93621,129505,174702,197169,159186,143991,97657,193308,104109,57986,51517,70672,103532,141731,193826,220150,178896,102968,66981,137712,71560,33678,27466,37673,72243,111473,153018,178194,138567,1681536,860674,2247234,1040860,522597,394023,510365,1080420,1697057,2603492,2816311,1804591
461,462.0,RAJASTHAN,BIKANER,340934,331846,58846,2723,270277,212760,361643,212705,361512,139050,188049,304652,16907,535,148288,8518831,38091,2127570,1670,99036,395,5480310,10745437,2559,130,5978,4690,6009,4956,6680203,26238,490587,466885,23702,1501541025,27004,24502,2502,0,63493,280181,552245,608822,922526,797109,1013112,1119426,3588897,1297900,335698,10385207,35485,104229,77530,51160,36248,17141,8818,28595,49637,48885,39109,35385,36597,35991,97555,135846,132620,26387,13123,42485,75639,74554,57921,53718,54288,52839,142059,199446,190728,13344,4332,23310,42050,39614,27954,27090,28214,30130,81591,113248,108291,257335,73812,423879,935442,843225,534432,517755,570216,538921,1639659,2349964,2060797
462,463.0,RAJASTHAN,BUNDI,207617,202369,40181,50827,111361,114221,181250,114117,181044,84848,101854,150920,3613,431,53531,2433755,21534,1019029,26789,1300602,219,2979423,4753386,690,1043,3852,418,3854,582,1089631,27889,297132,295718,1414,652523881,6078,6078,0,6959,48002,198456,384855,472166,505547,519444,530691,528928,1193383,349500,512,4572146,14763,54481,41735,26278,13663,21763,39871,52631,31330,16281,17046,16777,13262,15744,42447,53962,51357,29980,53601,72389,41921,21910,21185,20266,16953,20395,51399,65688,62963,16488,31440,42554,25087,12404,12312,13232,10558,12719,35692,46147,40844,276154,547270,764456,391382,199612,167589,191379,165287,186503,549731,740028,573995
463,464.0,RAJASTHAN,CHITTORGARH,258366,254259,48845,45190,160224,114106,171418,113979,171129,83607,95707,135631,5553,316,54198,2618162,19863,972837,21646,1097864,239,3092260,4688863,1110,1211,5310,1034,5314,1056,144530,25871,322578,320979,1599,673355848,1371,1357,14,0,54231,192499,318566,357893,413859,429446,470028,503758,1391947,554300,1026,4543498,9604,42038,38644,26949,17431,37811,20590,40493,33177,19508,14421,20927,27968,31090,50899,57530,50930,50954,26207,53504,44906,26301,18692,27202,35174,37918,62380,70332,61648,26459,11545,28254,25152,14120,9635,13368,19036,23882,41045,46214,38828,476395,165139,428037,433451,237889,144859,209073,304524,372230,680782,710131,526353
464,465.0,RAJASTHAN,CHURU,319148,312546,78910,3134,230502,204986,306237,204938,306117,137321,193585,278941,23032,340,134825,7993439,56819,3481022,1941,119691,170,6896389,11594152,6606,206,11415,6056,11420,6066,80915,33035,439872,418499,21373,1438961736,22827,21795,1032,0,59891,263925,506124,617310,795434,832032,982767,1185552,3995640,1900400,447546,11383049,23275,78511,77811,55793,43551,39570,20869,68683,66662,39543,50702,35302,37057,54408,113556,116780,103177,50703,26054,88152,86189,52039,65663,45054,46284,66143,143583,146157,130451,33367,13484,58477,61132,33272,39446,28341,31827,48994,105013,110767,94271,575723,196489,985893,1154669,639335,725812,530239,556111,798509,2079908,1981326,1370138
465,466.0,RAJASTHAN,DAUSA,238246,234409,43586,62435,128388,83951,119691,83797,119366,42646,66848,87178,3713,199,32269,1326285,15643,686324,18936,806523,166,2224237,2819132,877,924,3108,607,3109,611,2962349,17277,242410,231057,11353,382539311,20243,16078,4165,26278,40923,169256,282615,320367,306564,276080,253187,261083,532246,368300,101,2669375,5400,28523,29347,15269,8639,11542,15361,21094,16853,16790,13962,17313,18693,18143,34756,39066,34803,14717,18821,26028,21455,20961,18227,21528,22552,21752,42017,44978,40787,7846,10886,16182,11958,10829,7374,11656,13630,13526,25687,31742,27777,124006,172429,251916,178510,163876,110844,170628,194919,198973,381016,500700,371315
466,467.0,RAJASTHAN,DHOLPUR,176281,172804,53465,13075,106264,74614,118736,74572,118638,42029,64894,98217,3126,260,30187,1495124,26297,1414455,8410,474417,82,1837779,3383996,1443,269,2787,701,2792,709,384233,23860,190019,185878,4141,480628418,39243,39007,236,0,27573,120560,221743,237479,256314,275354,303820,385348,1232021,303600,1437,3261158,8770,32231,28960,18651,9605,7811,12627,22672,23750,18230,15924,19281,17460,22635,32263,31741,27450,11330,17395,31218,32511,25932,22145,25801,22372,29261,41467,40233,35488,5956,9698,18618,19300,14844,12451,13576,14311,18180,25624,26723,22075,104034,167425,325481,337056,282677,227376,223029,236387,296880,407431,440525,335695
467,468.0,RAJASTHAN,DUNGARPUR,345208,340743,10047,244207,86489,288267,492605,288237,492403,296591,271915,425545,30691,1071,63943,4297555,7753,519323,200219,13929920,461,13017451,18746798,773,22996,12596,4779,12607,4833,88178,82387,614419,543184,71235,2174863137,7510,5164,2346,0,54732,202090,386424,605515,899866,1199938,1744270,2200266,8383311,3007300,57397,18611191,44974,140283,107195,75127,57966,186659,186131,205958,103857,43554,35909,56808,55031,95112,187513,180001,141454,252492,253122,283400,142430,59137,46801,72531,66002,114487,233201,218269,171250,148472,158719,180246,56541,30369,25811,41251,36365,78076,162802,154891,109361,2532283,2991278,3233826,865436,471167,384074,603281,468709,1016939,2762320,2214494,1202991
468,469.0,RAJASTHAN,HANUMANGARH,277142,277127,91434,831,184862,160923,225036,160910,225001,139733,151472,201364,36170,344,86952,5527310,64018,4512501,502,34834,123,6593417,10074645,17296,117,9696,1422,9696,1631,124427,49293,349943,347949,1994,1207151109,11988,11395,593,0,43100,146975,275759,393853,530400,649410,814050,903565,2688472,3435000,192836,9966568,11885,62031,60231,39565,27652,11268,22366,92687,99530,84126,66755,11581,19988,50352,108594,104176,86942,14534,28482,111350,117491,97028,76102,15612,24185,57005,122391,117513,99162,9627,13295,81163,91100,74820,54530,7986,16002,44647,98900,94961,77960,154920,151792,1373255,1684032,1234469,674534,132279,219668,604714,1636787,1323039,885156
469,470.0,RAJASTHAN,JAIPUR,470584,455516,87473,57369,310674,167161,211543,167113,211399,83891,127576,147337,3720,282,83399,3121732,30974,1210391,13203,503164,244,4038115,4835287,951,371,3983,1457,3984,1469,72480,27389,348282,341077,7205,569628072,54113,53216,897,0,120420,349372,487600,535880,601948,560503,497121,465951,817496,368100,0,4516650,11773,52587,43086,26041,13850,38127,30974,60730,44298,24331,21975,25468,28263,49867,83153,85131,72235,41922,34583,68828,49842,27715,25943,28865,30963,56911,91556,92837,79873,26531,17394,39301,28121,13207,8618,10739,16280,28054,60195,65205,47813,384518,228541,507869,393310,174082,100784,121708,194215,346409,899107,907431,577313
470,471.0,RAJASTHAN,JAISALMER,141690,138751,21022,8201,109528,98554,159574,98541,159548,92772,92643,144900,32353,250,71929,5667642,15037,1179083,5677,444563,100,4438146,7291288,4826,1914,6610,2252,6618,2275,55091,27362,214654,204721,9933,1052690082,13115,11818,1297,0,13390,74579,164695,196925,263334,263145,368090,420423,1807091,501200,3214329,7227034,26384,50779,29931,20794,17012,15405,21314,30372,37767,37739,35721,29446,32138,29221,45775,48018,60904,20324,29219,41301,52342,52972,49183,39924,41841,37412,60623,63711,90193,13327,18015,26487,34011,33344,31865,25878,28286,26537,40407,42109,55261,235649,334447,481521,739365,703704,647758,507929,507342,460944,751050,729063,1192516
471,472.0,RAJASTHAN,JALORE,283870,275535,62319,33046,180170,140956,196517,140888,196364,131905,125616,165216,14752,460,74548,4054359,32801,1886503,18267,1027318,1182,5447818,6968180,4101,1847,5366,3235,5375,3270,56436,30635,377866,369904,7962,855497911,6974,5362,1612,0,59358,205072,360141,427960,527259,540624,592825,701208,2048353,801900,677013,6784342,15073,49393,46949,33911,19890,38505,24026,41911,54328,46455,40299,36185,39659,42536,59286,68827,70496,46073,28206,50208,65745,55781,47374,42871,45743,48115,67973,79142,83154,25156,9615,30776,45407,38963,31885,29272,33333,35127,50145,59226,57819,394517,108557,450415,813591,684391,484342,433386,549240,541197,782971,919195,806378
472,473.0,RAJASTHAN,JHALAWAR,316987,310640,64572,46732,199336,227360,397372,227098,396690,169739,199915,324545,20604,490,126120,7132276,41117,2268186,32678,1910099,715,6165856,11310561,3027,4035,11582,6466,11586,6513,5605332,53363,501217,496920,4297,1593566927,33381,33297,84,2720,65908,285396,596444,680341,905320,905170,1155630,1250848,3390463,2043900,21452,11088041,50218,110477,84833,50936,28080,75723,52949,105437,66972,38892,34647,39271,56606,78547,117899,116963,88684,111263,78656,162519,102902,57993,53221,58221,80740,105517,158075,156289,117527,52915,35484,80006,43410,28265,18896,24550,40148,62144,97818,94912,64231,993053,697737,1616843,790157,524139,333452,423539,684397,1022680,1765950,1539842,918772
473,474.0,RAJASTHAN,JHUNJHUNU,174765,164867,51628,4627,108612,55241,71963,55222,71925,43696,45186,53960,6204,207,22405,1166387,21591,1299755,1190,66304,136,1665874,2532446,3491,139,2287,1559,2287,1564,23498,8847,146120,145380,740,344953877,25047,24397,650,0,21679,75868,120352,145434,167739,175989,198370,217665,787992,618000,404,2472790,2491,12848,16823,12821,8977,10620,12400,15620,16808,14821,13334,14604,20564,22806,29418,31990,27853,12349,14116,18216,18948,16738,15068,16828,23200,25324,33019,36332,31487,7771,9552,12460,13630,11016,8843,8042,14004,18099,23115,25343,22033,121595,155169,182792,221224,170636,116916,105809,191695,287492,356089,356221,266808
474,475.0,RAJASTHAN,JODHPUR,487089,473439,83387,15859,374193,288100,416913,287953,416480,229877,270745,374694,31100,581,208047,11944473,52634,3159564,10064,595184,432,11016226,15699221,6557,1126,9301,2248,9302,2293,6112123,49802,634239,623048,11191,1959561633,60008,55331,4677,29226,92863,385705,713513,935261,1181432,1289582,1464765,1702728,4711987,2177900,1027352,15393305,49548,120632,91179,65485,47850,63029,77884,117742,94722,53724,37167,39001,32997,50774,141530,165147,155278,77164,93288,142512,119490,76585,53195,53974,42610,61714,169721,197210,188694,53799,63382,105230,85202,45397,30374,32126,28083,44569,126588,153569,142029,957099,1025907,1854566,1499948,890590,586190,609864,485223,687112,2240428,2648659,2213635
475,476.0,RAJASTHAN,KARAULI,246809,242384,55545,62215,124624,99434,158834,99264,158505,54682,88559,136082,3870,334,40631,1875855,21450,1008582,26478,1245423,148,2332732,4129860,920,910,3326,892,3365,901,140677,36692,283340,274636,8704,594686370,57271,50722,6549,54576,20841,205174,418895,381346,315867,389233,446261,543916,1019190,385500,1313,3931541,13244,45090,39340,24471,13937,23343,21700,36872,27058,19917,15701,30026,30326,17667,22597,27554,25087,32127,30861,52281,38967,28123,22004,41582,42156,23620,29527,35711,32671,17454,17331,31214,22496,15749,12448,24116,20719,14465,17076,22946,20586,312520,310414,564124,418732,272664,228339,443889,359592,251252,274625,382204,311505
476,477.0,RAJASTHAN,KOTA,165247,161499,42102,25417,93980,108322,182880,108328,182893,81743,93589,142821,9377,469,50709,2569292,27284,1471921,15596,795531,349,3215254,4836744,2899,1484,4689,839,4690,839,61970,20200,245237,244762,475,588288899,230,230,0,0,45266,153713,274456,373718,494026,488167,531094,529133,1009074,931500,3541,4729826,14540,49190,40245,24153,14359,45953,52811,66663,36516,17094,12906,18298,16823,25439,50192,52412,43126,61661,76836,97125,48070,25857,18809,25485,23046,32949,61662,62929,53340,35849,43593,55574,25709,5619,4265,7052,8340,17133,41405,45847,33660,550560,813605,937561,291026,86008,56318,99715,111448,242058,608944,639856,399645
477,478.0,RAJASTHAN,NAGAUR,509870,500344,127436,2061,370847,297243,427550,297207,427467,210082,275833,378053,28491,788,193335,11507104,81529,5117499,969,54362,568,11934514,16678965,9460,120,17443,9572,17453,9599,141446,35123,647062,636413,10649,2184261831,91647,90937,710,0,77850,331340,649864,887923,1132671,1292495,1559063,1969187,5877213,2555000,302445,16378390,28949,104350,105677,80649,57949,104100,96029,114733,93513,56001,45313,36535,65166,96616,165594,173509,154210,126792,114111,140654,116087,70862,55598,45386,75981,112444,192796,204606,183254,83439,76421,93517,80006,46784,35680,27327,52250,84668,146572,160355,141457,1348880,1194943,1400093,1280352,790826,565970,435859,795240,1396993,2494171,2703573,2272065
478,479.0,RAJASTHAN,PALI,352301,345227,73305,28668,243254,178892,243007,178858,242934,119355,148248,182088,14262,357,98413,5015396,34400,1857275,15435,885905,234,6428814,7758576,3718,1826,4585,2884,4589,2940,1538271,21469,416460,415735,725,913691482,17905,17890,15,0,85857,261630,425997,533378,613494,660947,736818,797301,2185576,1151200,278849,7524640,14676,49551,49727,40049,28085,66595,42590,69086,66856,39461,31580,33745,60667,65794,84025,89628,91399,75781,47349,79092,77276,45782,37734,40600,70996,74654,95094,101401,104263,47547,26447,52560,52078,29281,21237,17609,38126,51116,66564,70813,70073,733668,348228,729136,772285,447509,293371,240548,519264,773014,1018925,974080,908548
479,480.0,RAJASTHAN,PRATAPGARH,194826,189369,10628,134175,44566,134587,246860,134574,246821,127523,118369,196607,6368,517,21395,1094876,6245,326823,90729,5043947,2765,3781980,6465646,417,4780,8064,1206,8069,1276,623987,53874,316262,309654,6608,900858917,4173,4058,115,12,43119,175145,340140,421858,548706,617753,769708,820450,2081930,584500,60630,6339352,28879,65523,50815,32164,19227,43732,57541,71416,22056,19338,11172,19488,23709,29571,61709,64280,52922,69081,89844,112738,33882,31027,17685,29092,34718,43228,90150,90692,72849,32649,41519,56515,14881,12605,7346,12608,17232,22343,50307,53291,39167,614813,752880,1163671,248052,218636,129751,212364,292416,368868,928423,890175,572686
480,481.0,RAJASTHAN,RAJSAMAND,218850,215814,27544,30056,158214,118881,160662,118835,160559,103283,102974,127454,11949,188,70379,4085133,16005,1012862,16590,986279,82,5011795,6084274,1718,2302,4379,2912,4385,2935,41995,27258,250338,238301,12037,787535952,7593,7156,437,0,41651,140753,242422,317512,388480,438866,520302,682451,2115596,1191100,4313,5975939,10924,35651,32627,26326,21926,35754,20153,44102,53543,53516,36577,26399,34680,43082,67177,67011,61679,40782,22812,50645,61490,62275,40753,29285,38392,46867,75568,74313,68659,26472,12893,30837,43781,43041,28605,14883,24730,35592,53911,55536,49473,367730,163862,392382,764492,729158,384305,179438,321766,522882,837342,787330,633587
481,482.0,RAJASTHAN,SAWAI MADHOPUR,235586,232160,47057,59383,125720,113427,177802,113301,177531,54493,95431,141480,1555,321,49219,1875998,22345,898619,23867,892074,209,2067871,3666691,302,433,4013,2209,4015,2224,51488,22407,350641,343910,6731,499141825,11849,9754,2095,0,58272,274399,481634,431016,433625,331454,354977,422511,713974,154300,935,3418877,10762,40617,40204,29403,20494,14988,12458,24206,25921,20018,15929,16473,17287,19987,41834,54074,38546,22530,18845,36959,38802,28661,23454,23286,23330,25857,54434,67663,51733,11428,7478,18180,19052,12169,8477,10868,12371,15930,32350,43836,26122,207170,133571,346159,341706,204541,153132,177965,203344,246819,538513,719527,394244
482,483.0,RAJASTHAN,SIKAR,277963,274314,69186,10381,194747,68485,85145,68470,85111,49368,60067,71553,3819,119,31751,1571911,25068,1299276,3248,172913,285,2240657,3044100,1455,244,1931,744,1932,750,83879,10071,180035,177713,2322,428213784,28552,28094,458,0,36647,112288,178527,225370,255048,261306,279661,276760,1036517,381700,101,2958596,4523,21490,22421,14019,9100,15669,13561,19678,22508,19148,15530,11429,18755,26645,31055,34270,33795,17854,15669,22738,25390,21428,17148,12705,20580,29363,33942,37724,37291,12476,11158,16048,18306,15778,12146,8543,13273,20171,26167,29758,28589,184337,178671,232983,277802,234901,171597,117596,157245,281918,386196,431022,389832
483,484.0,RAJASTHAN,SIROHI,165398,162211,34803,54395,73013,86838,120495,86808,120449,88756,70882,87655,9103,157,27393,1572703,17275,996679,26214,1469664,141,3405777,4039046,2438,2786,3473,592,3473,599,965781,25982,159986,159046,940,474685126,24387,24384,3,0,36908,107513,170532,221291,276764,300757,332040,370730,1308848,892600,14409,3948263,6164,28062,25666,17712,10052,26249,15649,28392,40098,32710,24115,21525,29473,31222,41502,49759,54522,30448,17612,32583,48257,38676,27765,24226,33760,34405,46314,56800,63446,17779,9327,18139,25741,22241,16775,12179,18773,23646,33031,38043,37575,276816,130776,257885,413176,359093,250301,158928,263885,352828,498748,565474,511136
484,485.0,RAJASTHAN,SRI GANGANAGAR,321854,315442,139364,965,175113,222024,341673,221938,341418,185004,207730,301696,29055,766,102798,5899148,104281,6563922,651,36543,645,7762930,12499613,15888,76,11784,3324,11785,3468,5437472,57098,479607,474945,4662,1507673298,2582,2545,37,0,70901,250957,477831,628374,839191,1009027,1256578,1430184,3626430,2906600,2055,12315983,27459,95537,81018,54371,43311,22442,41617,101327,141997,132192,99771,29815,58279,76435,105978,104603,98831,30526,52324,129431,180253,164218,120740,40550,72997,89496,125071,122614,118656,17627,33818,85620,127337,118081,83111,20875,42960,66264,94538,92407,83855,273091,502741,1175725,2318267,1895882,1127615,287667,571774,864177,1338247,1136492,1007935
485,486.0,RAJASTHAN,TONK,273289,269058,53664,40632,174762,158330,266371,158133,265792,83194,128751,196632,2351,510,81528,3357672,27314,1200627,19909,859374,295,3493554,5417673,480,390,5106,1403,5110,1408,1363765,31733,393474,392019,1455,662503680,49508,48976,532,3960,61589,288969,583581,631810,711430,619036,630281,600545,1036725,230600,0,5169856,15028,66480,52361,36612,26164,25704,20286,38790,27043,18246,13575,14896,13669,21372,81669,107823,73023,38588,29345,57575,42231,28291,20796,22337,19653,28991,110356,148969,96925,13058,11144,27464,19059,10527,7974,8334,8448,15040,61345,80854,47920,244272,192760,472320,347861,193906,152481,150305,152710,233475,1080532,1517292,679759
486,487.0,RAJASTHAN,UDAIPUR,521101,507093,23240,323840,160013,294718,512950,294641,512704,337794,245958,373016,38107,587,56815,3150990,9528,546881,179615,10308118,829,8657176,14005989,1402,28268,16998,5222,17053,5931,15030974,126475,737336,721474,15862,2000647605,114765,113892,873,25592,110137,403721,711715,873241,1051232,1051302,1160543,1327934,3071213,1115200,3115813,13685074,34381,118574,106527,68340,45196,91641,86275,117109,81497,58674,47884,54363,65620,88630,148425,161875,137079,133877,121718,169939,115501,81251,66150,76273,93798,131905,213029,227202,188253,67608,57104,73472,53711,44560,32659,35827,47233,62979,112155,126569,102804,1255267,980254,1177591,926762,731262,537516,549363,850298,1067557,2009512,2249096,1671511
487,488.0,SIKKIM,EAST DISTRICT,22347,22216,1264,5789,15163,16523,18428,16508,18413,4112,15314,16750,970,53,10732,578289,843,45804,3739,199144,37,460611,823237,54,285,1320,539,1323,540,7943,4603,26679,26593,86,146367642,550,506,44,4779,4519,30617,57399,43952,64575,79731,81138,83079,279838,87400,6071,800329,902,4973,5134,3315,2426,7940,5273,5454,6262,8594,4970,2607,2079,3502,5956,6087,4924,8310,5433,5692,6566,8887,5115,2688,2154,3578,6113,6218,5101,6600,4570,4639,5322,7451,3856,2045,1515,2757,5155,4513,3988,122339,83772,76468,81211,115322,57278,26103,21950,42153,73780,65673,57188
488,489.0,SIKKIM,NORTH DISTRICT,7952,7939,81,7049,809,7076,7276,7075,7272,826,6920,7095,232,14,658,26366,67,2542,6195,304071,10,131353,332979,2,219,499,162,506,165,317673,1339,8732,8713,19,63860095,40,38,2,0,1706,13871,39667,23238,44972,50420,40206,24565,66038,23200,0,321758,516,2234,2061,1316,968,2375,464,480,689,730,2669,1847,2379,1924,2882,2004,2557,2387,464,480,689,730,2679,1851,2385,1927,2887,2006,2565,2275,671,480,758,729,2533,1897,1760,1686,2883,2212,2810,33796,8543,5712,13475,10313,37140,28024,28555,20163,58973,41945,46340
489,490.0,SIKKIM,SOUTH DISTRICT,24605,24462,1217,6834,16411,19314,22470,19313,22466,6068,18516,21141,1329,43,12529,665551,876,44165,5111,261234,108,503876,970950,39,310,1759,567,1759,567,7383,7328,29979,29545,434,166270100,72,72,0,0,3918,27621,61022,85655,97989,116797,118070,124570,202250,132500,404,953276,1031,6246,5832,3775,3211,2805,3451,3561,9951,10005,4965,2963,5729,5717,8459,5865,5674,2921,3663,3706,10639,10743,5441,3063,5935,6031,8960,6100,5970,2677,3697,3785,9531,11245,4742,2956,5439,6125,8659,5717,5244,38516,54343,55276,116720,161451,66036,34805,73677,92281,135502,75037,67306
490,491.0,SIKKIM,WEST DISTRICT,27756,27634,1213,10813,15608,22180,29379,22179,29377,9373,21056,27192,2137,45,12028,700092,854,49474,8174,478570,41,612855,1228136,74,825,2208,679,2213,679,2167867,7066,42569,42369,200,225930119,324,323,1,0,6762,30236,59522,63688,98169,110428,108629,120792,414307,199100,13371,1207705,1896,9013,7225,5005,4053,7556,7398,7060,8624,8082,6993,4820,4620,7774,9148,7705,8205,8987,8596,8213,9822,9229,7763,5134,4976,8409,10049,8538,9135,6449,6602,6428,7890,7815,6224,4129,4018,6697,7935,6829,6682,113156,122323,113745,124932,124701,89299,50149,52290,106345,127093,104763,99340
491,492.0,TAMIL NADU,ARIYALUR,174118,172699,33229,1679,137791,133319,162813,133313,162808,57062,128173,154924,111,1336,101899,2399494,25022,537421,1252,32805,19,2318625,2969720,14,0,5439,1892,5444,1892,1129242,21899,250952,250904,48,547946192,0,0,0,0,252129,560463,460232,360653,293659,246977,206411,182173,395385,11000,101,2491322,3111,33292,55727,36848,25947,13985,11537,11767,19450,29618,24724,23566,33413,46775,41542,75728,59145,16023,13061,13231,22058,34060,28538,27308,38158,52308,46344,85957,66953,12077,10328,10110,17735,25528,19822,20357,29568,41884,35517,67315,51349,104403,111616,101151,154039,230444,181548,215737,304367,370146,288830,540471,366968
492,493.0,TAMIL NADU,COIMBATORE,163869,156665,50877,4275,101513,68840,74983,68837,74983,105416,62307,66843,291,262,40756,1983589,20351,875285,1200,52727,99,2546982,2911601,55,0,5792,2289,5811,2289,27282,26535,141122,140922,200,586470680,0,0,0,0,57534,111675,163485,199812,235796,267292,289098,326046,1231763,29100,0,2816283,1253,12434,23786,17772,11598,13282,11235,11619,16767,28617,30947,35813,35792,35170,33986,35351,30593,13763,11722,12116,17395,29906,32215,37374,37258,36539,35155,36537,31474,11321,9952,10202,14492,23697,26392,30785,31418,30838,28791,30010,24841,90572,98489,90187,130226,248347,282391,351317,389602,342451,304782,343476,239761
