,Sno.,State Name,District Name,Total households applied for job card,Total job cards issued,Total job cards (SC),Total job cards (ST),Total job cards (non-SC/ST),Total households demanded work,Total persons demanded work,Total households allotted work,Total persons allotted work,Total muster rolls filled,Total households worked,Total persons worked,Total households reached 100 day limit,Total persons with disability,Total households worked (non-SC/ST),Total person-days worked (non-SC/ST),Total SC households worked,Total person-days worked by SCs,Total ST households worked,Total person-days worked by STs,Total land reform/IAY households worked,Total person-days worked by women,Total person-days,Total SC households over 100 day limit,Total ST households over 100 day limit,"Labour exp. (disbursed, Rs. In Lakhs)","Material exp. (disbursed, Rs. In Lakhs)","Labour exp. (disbursed + pending, Rs. In Lakhs)","Material exp. (disbursed + pending, Rs. In Lakhs)",Amount sanctioned (Rs. In Lakhs),Total works,Total bank accounts,Total individual bank accounts,Total joint bank accounts,Amount disbursed to bank accounts,Total post office accounts,Total individual post office accounts,Total joint post office accounts,Amount disbursed to post office accounts,Total households completed<br>person-days in range:1-10,Total households completed<br>person-days in range:11-20,Total households completed<br>person-days in range:21-30,Total households completed<br>person-days in range:31-40,Total households completed<br>person-days in range:41-50,Total households completed<br>person-days in range:51-60,Total households completed<br>person-days in range:61-70,Total households completed<br>person-days in range:71-80,Total households completed<br>person-days in range:81-99,Total households completed<br>person-days in range:100,Total households completed<br>person-days in range:>100,Total households completed<br>person-days in range:>14,Total workers employed<br>in age group:18-30yrs,Total workers employed<br>in age group:30-40yrs,Total workers employed<br>in age group:40-50yrs,Total workers employed<br>in age group:50-60yrs,Total workers employed<br>in age group:>60yrs,Total households demanded<br>work(Apr),Total households demanded<br>work(May),Total households demanded<br>work(Jun),Total households demanded<br>work(Jul),Total households demanded<br>work(Aug),Total households demanded<br>work(Sep),Total households demanded<br>work(Oct),Total households demanded<br>work(Nov),Total households demanded<br>work(Dec),Total households demanded<br>work(Jan),Total households demanded<br>work(Feb),Total households demanded<br>work(Mar),Total persons demanded work(Apr),Total persons demanded work(May),Total persons demanded work(Jun),Total persons demanded work(Jul),Total persons demanded work(Aug),Total persons demanded work(Sep),Total persons demanded work(Oct),Total persons demanded work(Nov),Total persons demanded work(Dec),Total persons demanded work(Jan),Total persons demanded work(Feb),Total persons demanded work(Mar),Total households worked(Apr),Total households worked(May),Total households worked(Jun),Total households worked(Jul),Total households worked(Aug),Total households worked(Sep),Total households worked(Oct),Total households worked(Nov),Total households worked(Dec),Total households worked(Jan),Total households worked(Feb),Total households worked(Mar),Total persons worked(Apr),Total persons worked(May),Total persons worked(Jun),Total persons worked(Jul),Total persons worked(Aug),Total persons worked(Sep),Total persons worked(Oct),Total persons worked(Nov),Total persons worked(Dec),Total persons worked(Jan),Total persons worked(Feb),Total persons worked(Mar)
543,544.0,UTTAR PRADESH,BARABANKI,427785,425701,147344,198,278159,94950,111350,94877,111245,48947,83298,95855,1723,354,50966,1709866,32303,1051988,29,921,1628,623431,2762775,488,0,4552,2547,4573,2559,42409521,20493,339082,335708,3374,443580059,2443,2427,16,1846,88994,280638,382521,274791,338589,295991,272558,210850,451486,132400,50318,2518711,7574,42832,46244,12079,3045,5560,6724,21030,24501,24870,10111,14163,17942,36525,31175,28132,24867,5906,7253,22931,26862,27308,10985,15503,19601,40511,34390,30978,27094,4588,6017,17969,19862,20904,9744,12089,16591,33025,31041,25057,19714,70191,74891,245067,247421,229340,119429,152515,210419,474161,424817,315561,215324
544,545.0,UTTAR PRADESH,BAREILLY,239305,237674,63296,24,174354,77368,88355,77305,88264,40970,62447,68579,483,148,42447,824669,19996,445014,4,30,542,168359,1269713,240,0,1659,778,1669,800,143119830,15438,185319,177910,7409,163678339,11234,11041,193,42434,145884,232888,204077,137457,125010,124295,83894,59801,112262,21600,28189,1017780,12590,39477,25787,8268,1896,2941,6605,19084,17863,11184,5586,6639,12613,25916,27524,18958,15858,3104,7200,20862,19450,12055,6050,7132,13600,28144,30228,21178,17629,1731,3953,13401,13817,8680,4899,4984,9137,20309,22967,15249,11275,15263,33639,132720,133464,86148,43073,46809,81218,188286,238037,165678,111022
545,546.0,UTTAR PRADESH,BASTI,279734,272718,75377,94,197247,96117,117682,95899,117343,72417,83395,100268,2288,92,57922,2341527,25441,993945,32,1066,128,1030795,3336538,722,1,5664,2354,5706,2372,5208825,14079,245256,223226,22030,553128912,26702,25973,729,15918,45089,237432,438834,299139,466472,354379,296867,315691,672601,149000,93471,3223410,9604,36961,38664,24405,8235,6945,25586,45772,29075,14389,9278,10063,13954,20002,20785,20396,20138,7796,28984,53123,33170,16162,10601,11481,15726,22607,23417,22986,23165,5464,22888,48165,31314,14225,8925,9938,13312,20482,22215,21640,19954,71393,255567,831741,399175,207733,111324,138121,183541,301113,324879,309741,234647
546,547.0,UTTAR PRADESH,BIJNOR,187833,183654,76469,505,106680,100639,133073,100614,133043,49361,85577,107654,691,172,46394,982857,38992,707665,191,4063,31,423378,1694585,219,3,2567,1062,2587,1070,19506770,12736,237736,224958,12778,251516232,5446,5152,294,14466,199395,327596,269218,205256,162619,131676,98059,81323,149605,46200,23638,1352058,19534,46453,42059,19679,5737,9257,34281,42865,22231,8703,5609,8398,13363,25029,24859,24878,39773,10772,41767,51444,26708,10293,6251,9865,15763,30326,29756,30568,51393,6265,27004,35065,18047,6424,4749,7102,11068,20599,20742,20049,31712,44363,222964,290042,135045,55839,42474,60190,90229,171939,170099,166935,244466
547,548.0,UTTAR PRADESH,BUDAUN,229289,224192,50649,28,173515,58597,66431,58541,66338,20102,48330,53171,1063,436,35726,1106550,12594,352577,10,496,302,155205,1459623,247,0,2060,1323,2076,1386,32852164,15199,156010,153977,2033,206035473,1531,1526,5,7252,66954,176591,202699,166324,173930,158102,111713,103927,201674,39600,71250,1315296,13462,28891,16671,5992,828,3361,4477,9426,19234,20192,16419,11829,10681,15840,14913,16220,16281,3509,4668,9956,20355,21800,17728,12628,11429,17057,16104,18156,18493,2494,3277,7103,14317,15974,12977,9264,8539,12744,12156,12588,13000,28621,34151,84408,167321,184853,152288,109721,97314,160341,148333,155001,150412
548,549.0,UTTAR PRADESH,BULANDSHAHR,116224,114193,31810,10,82373,26056,32354,25994,32279,11913,21041,25503,243,65,15155,339732,5886,139234,0,0,16,118109,478966,96,0,805,251,816,255,2096341,10887,93743,89155,4588,74257373,1782,1732,50,7350,44391,125642,65234,37657,37824,37682,26673,26600,52238,10400,14625,400859,4736,12107,10143,4251,973,267,748,6270,5881,4201,3768,3851,4156,4693,3938,5325,4816,327,838,7500,6822,5202,4492,4635,4837,5340,4482,5983,5421,172,642,4509,4928,3336,3047,2930,3335,4132,3171,4122,3610,2504,7556,56617,58205,48296,40046,39200,46308,55686,41341,49662,33545
549,550.0,UTTAR PRADESH,CHANDAULI,234227,226417,68706,1362,156349,57552,77668,57527,77623,32792,46761,61049,523,135,28945,762055,17493,436721,323,11239,127,338917,1210015,175,6,1622,729,1632,732,43272638,12605,178162,165890,12272,161935011,10736,8250,2486,56346,69529,202194,226650,129843,144358,116933,97786,53882,117857,10900,42948,1006976,7225,28567,25552,12294,4035,611,937,8999,16702,9155,2247,2010,5812,15697,17806,18195,23461,757,1166,11039,20360,11185,2716,2411,6835,18389,21817,23760,31083,366,772,7105,13073,7074,2242,1474,4540,11824,15581,16266,19912,4129,8218,95849,152190,71831,22023,13984,51487,133853,190599,209788,258929
550,551.0,UTTAR PRADESH,CHITRAKOOT,121553,120853,57603,0,63250,42776,66911,42759,66879,30682,38488,58410,1445,41,17471,604472,21017,741679,0,0,63,559968,1346151,805,0,2111,760,2119,768,2341700,6946,119795,107025,12770,211386580,364,214,150,0,49825,115380,159700,115352,149151,124931,136038,87609,261864,92900,53416,1219910,8819,24484,20415,10701,2575,10161,10532,10434,13622,11420,11598,11832,11415,11598,9150,10703,9638,13800,14697,14821,19737,16338,16557,16869,16169,16291,12936,15074,13837,7293,7736,8352,11977,10046,10295,10359,9782,9948,7972,8953,8000,84484,94638,108634,159464,124901,120678,126355,121778,122697,92550,109280,80707
551,552.0,UTTAR PRADESH,DEORIA,201582,191527,58199,4870,128458,69655,73765,69558,73658,38400,60045,62923,1525,72,39000,1545800,19417,776224,1628,63557,130,567961,2385581,394,32,3187,844,3211,860,117259148,11521,149551,144111,5440,317833542,7519,7444,75,136556,27870,181951,352615,264164,341254,290977,256676,214544,357224,48200,122585,2365701,2619,23346,36009,10104,1683,5124,5878,20437,15717,10793,5912,6925,11233,19103,23611,20163,18726,5219,5947,20991,16228,11124,6095,7089,11505,19636,24380,20785,19432,4123,5318,18739,17018,12179,7226,7305,10954,18801,24683,21752,18652,67583,67125,305848,245393,185348,87177,99011,156089,297335,384712,320096,242343
552,553.0,UTTAR PRADESH,ETAH,130277,129885,53513,3,76369,33509,39379,33501,39371,19494,28659,33071,1114,103,17868,682982,10791,399066,0,0,43,168372,1082048,425,0,1464,872,1483,882,1466563,9439,89740,86545,3195,141814795,18691,17973,718,18988,28373,80713,124396,92369,128265,94645,116769,78061,224497,45900,68074,1003554,4893,16401,13425,3865,842,449,3828,8006,11068,6191,3511,5542,7256,12864,10874,12475,14675,498,4151,8848,12248,6824,3804,6134,8022,14284,11987,13630,16364,366,3137,6496,8836,5476,2760,4287,6297,11323,10741,11548,12547,3566,29111,75078,108459,59414,35862,51775,78418,156841,147945,162049,173544
553,554.0,UTTAR PRADESH,ETAWAH,129113,127616,55884,185,71547,33736,37517,33734,37513,27678,29393,32174,846,54,16250,603875,13095,479899,48,2432,117,164602,1086206,378,2,1521,465,1532,469,2566550,9933,68488,66186,2302,152059238,6554,6371,183,25054,19158,101256,151783,105925,122892,142637,79687,96705,180721,50200,35323,1022807,4498,12925,12472,5992,1632,2641,4098,6720,5157,2834,5632,6964,10630,14359,11657,10698,8887,2824,4350,7052,5493,2979,5970,7353,11146,15203,12428,11610,9643,1848,3422,5584,5430,3039,4630,6304,10072,13523,11486,10082,8055,24094,45613,62624,66362,36242,52102,82368,125112,187860,157523,134428,111959
554,555.0,UTTAR PRADESH,FARRUKHABAD,130460,129541,23258,106,106177,31556,36005,31499,35934,17937,24106,26836,261,24,19927,544362,4166,110463,13,228,97,58310,655053,38,0,966,634,995,645,2263110,7711,56907,55509,1398,95696986,144,143,1,0,28864,101665,117190,70213,90341,78735,45859,45674,55616,20000,7115,573077,5654,14320,10185,4415,1280,4450,7377,8626,6089,4641,4850,5781,9527,10648,9316,8849,9728,4797,7977,9279,6593,4974,5086,6175,10218,11410,10197,9679,10812,3253,5291,6067,4243,3299,3841,4460,6556,7843,7491,6915,7015,29059,52348,66449,39283,33145,31464,41309,64632,79755,80195,75174,68459
555,556.0,UTTAR PRADESH,FATEHPUR,251775,249829,83086,59,166684,68331,80462,68191,80281,35351,57706,66819,1317,71,36609,1284746,21075,667828,22,267,241,569054,1952841,406,0,2801,1121,2815,1138,7511021,9887,172246,166915,5331,276900022,715,712,3,18532,54282,206604,309610,198221,227553,203299,173588,133167,316529,37600,101233,1774853,5976,24735,29186,16205,3985,6614,6749,12488,14557,8939,6951,4084,8931,26737,27017,24856,20938,7322,7419,13832,16120,9757,7672,4467,9693,29711,30420,28011,23435,4936,5068,9469,11202,7183,5456,3500,7320,22158,23679,21411,16952,74738,65537,131730,141552,88313,71159,43961,96491,341857,362153,321396,222799
556,557.0,UTTAR PRADESH,FIROZABAD,100640,98845,33805,151,64889,34828,43235,34803,43204,32466,30391,36928,1832,86,18737,826586,11576,524968,78,3764,515,202130,1355318,564,8,1825,841,1842,846,4850670,9447,74220,63493,10727,173419748,7123,6376,747,104568,20241,78310,111712,103038,137740,146114,109234,131738,332609,114600,71261,1298391,7484,16028,12809,5200,1529,1418,5932,9959,8807,7276,7485,9914,12227,14970,14799,15947,16847,1632,6353,11095,9969,8522,8681,11157,13731,16900,16887,18419,19645,1056,4746,8379,7417,5993,6510,8875,10722,14003,13831,14788,14887,10404,47843,89591,73653,61861,67233,100308,129400,186070,188544,210370,191320
557,558.0,UTTAR PRADESH,GAUTAM BUDDHA NAGAR,30613,28798,9020,25,19753,1080,1539,1075,1521,902,980,1261,0,0,685,13567,280,6418,15,316,27,6640,20301,0,0,25,12,26,13,71,924,11395,8786,2609,2527874,7,7,0,0,741,1064,15550,890,879,0,131,160,886,0,0,18640,250,452,425,286,108,0,22,353,542,184,103,201,201,122,68,123,28,0,30,525,612,219,120,314,204,124,69,136,41,0,22,247,500,172,99,191,153,92,68,123,31,0,210,2660,5781,1484,831,1988,1537,1506,1042,2636,626
558,559.0,UTTAR PRADESH,GHAZIABAD,19702,19123,5671,92,13360,2107,3249,2106,3245,4751,2070,3151,10,0,1913,46480,155,5591,2,42,0,24022,52113,1,0,74,42,76,42,618048,224,17422,12182,5240,7394632,218,199,19,0,64,967,38680,1412,680,384,1422,1294,6185,500,525,51380,468,824,1296,436,220,0,68,335,422,507,586,839,670,502,157,176,230,0,72,411,528,608,662,988,775,717,232,204,657,0,61,325,415,503,584,833,667,488,153,163,214,0,911,2657,4406,4570,4436,11595,6971,7056,2405,2661,4445
559,560.0,UTTAR PRADESH,GHAZIPUR,303633,293222,75731,1373,216118,68362,82672,68349,82657,34042,58907,70618,688,57,42595,1359610,16165,467237,147,3754,264,509800,1830601,180,1,2627,1879,2645,1883,2082656,11583,225676,199092,26584,261167432,14686,12505,2181,30072,61879,220625,297124,195782,253875,204030,159106,132439,235890,37300,32991,1639459,7554,23605,29371,17554,4757,977,4011,22170,21197,19584,7334,6054,7281,11516,13592,16167,14964,1141,4515,25116,23992,22634,8391,6879,8688,13259,15651,18950,17202,665,3707,19086,21628,18705,7595,5321,6831,10511,14342,15820,15901,6964,47392,254641,261565,255306,91667,63818,103380,135234,205124,209112,196838
560,561.0,UTTAR PRADESH,GONDA,274869,267113,58052,348,208713,87445,94892,87422,94863,47545,76324,82087,3780,89,59025,2674087,17188,772121,111,5300,1363,737657,3451508,851,11,4979,3412,5018,3470,15529466,14624,178193,173813,4380,506950471,1984,1977,7,20436,38963,225720,300968,260954,337051,346102,263140,291948,1080508,123000,313484,3397752,11988,31828,29552,16250,5239,16616,11371,22712,26033,19028,15050,17923,24107,31377,31042,30996,34362,17324,12033,24263,27622,19904,15811,18917,25446,33211,32482,32301,35897,14099,10373,20415,23131,17427,13681,16876,21685,28515,27900,29194,29607,216751,128243,290358,328511,243556,180234,244645,315837,431496,400844,428751,372612
561,562.0,UTTAR PRADESH,GORAKHPUR,323706,317696,94453,1005,222238,78431,89031,78349,88909,63626,70897,79601,2268,84,47058,1784292,23606,919899,233,9675,81,856631,2713866,831,8,4053,1759,4093,1789,82328808,37375,216376,200732,15644,403293443,20054,19477,577,426882,53092,222162,313371,266992,323765,323040,249011,269450,487885,69900,186028,2604985,5035,22397,35049,21185,5861,15301,16854,36515,29660,18872,11866,8831,15879,22553,21194,17284,18658,16369,18230,39866,31929,20185,12650,9256,16955,23959,22773,18319,19848,13256,17616,34597,30725,19472,11193,9298,14795,21793,21652,17814,18427,144122,202922,460680,366849,230194,127902,99290,169397,281565,273215,205942,202618
562,563.0,UTTAR PRADESH,HAMIRPUR,160794,158905,45124,4,113777,41573,60047,41566,60035,30362,36009,49961,588,36,24765,778496,11243,354759,1,9,71,352735,1133264,165,0,1768,936,1777,938,27751863,9382,155094,130561,24533,175392373,20,18,2,0,40540,132341,163000,112625,149340,122333,66148,98647,189173,45600,13517,1024597,5825,21252,19626,11394,2046,2583,3693,5224,5352,3917,5818,6721,7130,11642,15978,16017,13014,3379,4772,6723,7029,5279,7572,8939,9118,15545,21964,21877,17982,1897,2867,4540,4825,3862,5266,6679,6863,10800,14719,14460,12377,19532,31487,51047,53815,40331,64059,95437,86360,140009,200421,193584,157182
563,564.0,UTTAR PRADESH,HAPUR,24087,23455,8526,23,14906,6439,7741,6436,7737,2588,6106,7324,174,22,4427,143316,1674,64501,5,171,8,53260,207988,75,0,289,115,293,116,525520,673,17300,15100,2200,27339092,82,80,2,0,3048,15174,60764,19312,9396,14014,9647,13820,45384,16400,1029,196968,1007,2214,3174,1157,185,0,845,1109,1168,549,863,1444,1245,1803,1651,1753,2604,0,979,1280,1329,581,1040,1630,1358,1990,1797,1921,3070,0,825,862,1109,540,790,1290,1142,1600,1608,1571,2419,0,15842,13745,19140,8050,12669,19361,17398,22265,22876,23479,33163
564,565.0,UTTAR PRADESH,HARDOI,510349,508956,204411,479,304066,110514,119403,110416,119292,72535,95716,101884,1945,264,56856,2116675,38767,1393597,93,3346,50,453850,3513618,753,2,5917,2487,5932,2494,4106485,22521,293607,286093,7514,594982416,5952,5850,102,26682,78381,315977,468301,319592,446247,380447,370201,304841,658759,68000,133402,3266623,14593,43398,38641,17834,4774,3435,12520,30967,37612,26744,22032,25770,24330,27395,31847,37488,28772,3517,12967,32342,39393,27809,22817,26791,25262,28509,33127,39232,30053,2506,10221,27729,35392,27277,19313,24240,22421,25151,31090,35467,28798,37299,119503,367277,460193,317508,214941,292802,278351,320440,394024,439280,302530
565,566.0,UTTAR PRADESH,HATHRAS,81580,80528,22293,13,58222,20831,22902,20809,22877,6538,15129,16272,83,18,10436,195470,4688,90099,5,30,32,26321,285599,26,0,399,56,399,57,1430989,1748,71983,68453,3530,39712908,1386,1297,89,8888,33887,66210,53951,34992,25548,21608,12084,10944,18064,2100,6537,214920,3168,8985,7362,2875,455,323,1094,6100,4290,4458,2416,2882,1421,6143,5816,5751,2590,338,1173,6459,4651,4706,2578,3159,1535,6714,6264,6187,2873,217,690,3401,2766,2474,1930,1881,1043,4169,4530,4167,2132,2153,5581,31020,22359,22522,18393,17945,10088,42011,49597,44547,19709
566,567.0,UTTAR PRADESH,JALAUN,194436,190927,65618,292,125017,77885,119290,77778,119100,63469,67400,98347,3012,297,40408,1559432,26884,1105435,108,4085,811,785521,2668952,1308,9,3842,1692,3862,1695,2026479,13364,185337,161458,23879,371129549,6779,5732,1047,61782,59545,191434,302616,210115,307835,259448,284592,172584,579366,184400,123385,2481951,12165,44582,38263,19392,5462,5159,20818,22346,26466,26332,22120,21266,23347,21374,17246,19638,19613,6456,27145,29640,35769,35643,29396,28566,31651,28882,23571,27307,26755,3334,13457,18696,21934,22693,19439,18098,19684,18288,14920,16409,16199,41234,164428,241273,286429,285934,247482,242804,258706,246473,208594,238967,212996
567,568.0,UTTAR PRADESH,JAUNPUR,308107,290616,127362,3269,159985,80937,94031,80879,93943,42187,69958,79848,2119,174,38866,1453995,30412,1101283,680,23149,446,697503,2578427,865,17,4011,1778,4032,1788,3705037,27551,199507,186704,12803,378426517,13173,12885,288,80728,60552,235432,306585,259787,285302,267867,236446,204377,508084,127600,89424,2379541,5747,29632,37054,17521,4175,11254,12405,19838,21522,14889,16872,18088,22271,25292,29310,31091,30726,12032,13187,21239,23071,15999,17998,19330,23937,27594,32070,34235,34237,8001,8262,14366,17080,11474,13272,14712,18237,21555,25821,26684,26068,96008,97246,180430,209927,141688,151516,176281,224789,292709,357310,364840,288712
568,569.0,UTTAR PRADESH,JHANSI,172914,172083,62756,1247,108080,68113,112348,68045,112230,60026,60450,96580,6195,207,36365,1854614,23684,1197610,401,20682,259,1002028,3072906,2400,46,4876,2660,4887,2665,28932825,14267,197787,142870,54917,482904509,10830,8062,2768,263580,47642,131066,191320,174644,226281,240268,253754,213500,966599,392500,235791,2963205,15168,44136,34008,16011,3862,10210,14925,18301,19322,16781,15205,18897,19646,25254,22996,18637,25690,14586,21046,26195,27763,24299,21908,27242,28380,37316,33912,26877,39254,6558,10713,15590,17209,14305,12722,15185,17248,21646,19604,15498,20522,111715,167705,251006,290567,243464,208341,248739,291859,380849,337427,229220,312473
569,570.0,UTTAR PRADESH,KANNAUJ,125210,123407,53640,10,69757,49791,56925,49782,56913,31713,40708,45013,976,132,21796,698229,18910,571498,2,51,2493,89923,1269778,375,0,1838,617,1865,627,2592271,12103,104468,102615,1853,185463575,94,93,1,3008,56126,138601,170360,156098,144719,127938,113889,99419,163035,48000,51611,1149182,10286,22462,16519,6475,1287,4041,16773,16877,13794,7981,5747,15111,15658,21641,21265,15928,15149,4224,17520,17982,14902,8680,6154,16301,16726,23256,23014,17100,16361,2691,10070,11815,9586,5693,4693,10647,11738,17720,17408,11923,10264,24544,89381,120758,85831,51657,43638,107140,121978,196734,188484,139367,100284
570,571.0,UTTAR PRADESH,KANPUR DEHAT,211527,210213,80906,2098,127209,42242,50524,42213,50484,27314,33395,38521,709,64,18834,572286,14338,411039,223,6184,150,169173,989509,298,1,1434,613,1443,616,4871413,8104,150844,145088,5756,144293980,2,2,0,0,43503,129241,146968,107917,112894,97147,71750,71984,135525,21900,50680,884247,4614,20303,17386,6893,1415,3100,3189,7085,10318,11524,8413,8039,8944,14584,11372,13646,13263,3460,3474,7984,11484,12844,9341,9047,9934,16270,12612,15254,14926,1846,2374,4878,7443,8448,6764,6268,6518,11129,10052,10575,9738,24920,24858,53233,79663,98210,66880,71115,76808,143703,115555,128563,106001
571,572.0,UTTAR PRADESH,KANPUR NAGAR,212911,210835,88071,4756,118008,44365,54983,44322,54914,36392,34716,41779,526,83,18782,524065,15264,429165,670,18351,219,180909,971581,234,6,1290,711,1308,720,4076451,20423,109152,105159,3993,126195924,2845,2770,75,11900,50405,131623,151546,119187,121700,96696,84477,61624,104126,10000,44213,856239,7390,19849,16248,8432,2948,3267,3451,9404,11767,7434,4348,7570,12173,18267,14750,14153,17161,3463,3658,10222,12916,8237,4775,8208,13565,20658,17128,16693,20680,1437,1998,5840,8059,4906,2914,4880,8216,13936,11996,10693,13617,13491,16144,56335,79438,44924,23015,44618,89921,174078,142732,127450,163451
572,573.0,UTTAR PRADESH,KASHGANJ,126091,121931,24589,89,97253,36921,45986,36914,45977,20041,33324,40259,778,71,25642,839674,7652,238636,30,1233,39,166021,1079543,191,1,1597,796,1604,807,11851801,5961,92247,88760,3487,155898499,6646,6513,133,3900,45695,112378,131612,117748,120942,107748,97163,74240,197899,32000,49805,984233,4566,19878,16363,4996,820,2286,2805,10657,9720,5586,2571,4061,6523,19365,17902,14000,11444,2481,3091,11674,10575,6124,2825,4550,7201,22058,21182,16815,13603,1951,2311,8629,7973,4855,2065,3610,5734,17140,16067,12138,8857,17025,22964,87522,77193,51646,22758,38092,75358,207570,212168,169169,105765
573,574.0,UTTAR PRADESH,KAUSHAMBI,179436,177475,104345,15,73115,26718,33183,26674,33117,10898,22001,26556,193,26,7214,179398,14785,358748,2,12,120,211504,538158,145,0,777,228,791,241,49938005,4361,110585,98630,11955,77106203,8833,7968,865,53342,28615,103553,106030,68128,66529,46889,23184,28515,47074,9800,9841,445514,2412,12595,11552,5399,1249,2848,5592,13086,7269,3353,1567,1449,3540,3650,3033,4244,4894,3365,6636,15635,8588,4021,1863,1671,4210,4290,3586,4988,5866,1641,4121,10966,6042,3047,1118,1217,2942,2859,2292,3125,3648,18324,43923,155237,74340,32799,10104,12767,38421,36229,31346,39341,45327
574,575.0,UTTAR PRADESH,KHERI,470951,465455,172625,6918,285912,143747,173500,143689,173418,112194,123771,144874,1854,568,71387,2155600,50645,1527031,1739,36224,1506,588883,3718855,778,3,5165,2450,5182,2481,24486720,34246,347866,340975,6891,522413734,3678,3662,16,22366,163185,425804,537791,447163,487036,404774,322822,274592,471026,66600,123493,3343410,21543,82456,51674,14346,3457,9712,25735,61359,45003,24876,15867,24113,32468,52525,57315,41667,38010,10452,27632,67507,49367,27011,17348,26303,35292,57806,63623,50111,45247,7502,21094,51073,40259,20049,12997,19498,27541,44091,47178,35170,30774,68597,194603,572021,410885,196024,134975,204028,275533,476483,463473,403617,324047
575,576.0,UTTAR PRADESH,KUSHI NAGAR,382375,378588,129843,723,248022,95451,117588,95435,117570,55104,86699,105407,2841,643,55532,2209165,31054,1234316,113,4886,7570,920009,3448367,982,6,5082,1952,5104,1979,327347331,29553,248748,221133,27615,501944797,7798,7456,342,52564,49646,232262,482717,327387,439509,379988,373844,273933,609437,109000,183952,3270517,3649,29466,49143,27790,7470,13284,19238,46582,20259,6649,5175,7361,19570,36489,28632,19349,16950,15390,22434,56295,24110,7507,5826,8261,22616,41877,32283,21778,19306,11423,19521,44356,21237,6329,4248,6381,18226,37171,29668,18512,16427,170426,325739,802402,243788,67357,41084,74643,243804,615350,436382,246319,194381
576,577.0,UTTAR PRADESH,LALITPUR,171457,170317,38570,13005,118742,67183,99702,67177,99692,59331,61491,88883,3167,156,38230,1393994,17466,638522,5795,215259,70,727790,2247775,937,246,3203,1652,3237,1663,1334651,11656,181034,151346,29688,328134800,4837,4485,352,994,59246,202478,253217,220401,254824,222217,173119,177656,365458,212300,107556,2084109,15339,42064,29031,10955,2461,11011,10259,13240,15896,9545,7050,9870,15195,20614,22689,23417,29501,14060,13454,17703,21232,12515,9177,13451,20235,27720,30523,31332,40820,7316,8006,12097,14826,9159,6393,8861,13342,18867,21800,22289,28301,95656,97336,164103,184800,109296,79454,104287,177709,262385,301661,298956,372829
577,578.0,UTTAR PRADESH,LUCKNOW,178341,172327,108870,587,62870,47577,57868,47559,57845,51781,41242,48874,1509,144,12158,453437,29011,1081556,73,2236,302,325307,1537229,1099,3,2354,1036,2356,1039,54267969,7690,157053,152538,4515,234198734,1799,1772,27,3376,43926,117471,158233,143856,160776,177762,147431,132919,303380,129000,22475,1442686,7018,25537,18576,4869,2002,1605,11019,13036,14750,14889,12644,12369,13701,20753,21493,19301,16998,1692,11723,14155,16039,16253,13811,13323,14889,23259,24330,22119,19143,979,6950,9671,11445,12035,10420,9778,10767,17959,18971,16502,13724,10849,62149,102074,114727,126601,104859,94643,115612,218059,237801,207806,142049
578,579.0,UTTAR PRADESH,MAHARAJGANJ,283161,269419,69005,1840,198574,120024,152837,120026,152836,60045,107141,133066,2816,256,75969,2386718,30597,966139,575,20422,92,939170,3373279,725,8,4753,1874,4766,1893,9755546,12692,285907,253171,32736,460173545,12262,11798,464,9008,143222,373333,465680,354214,390031,338281,315526,215767,486103,78800,212322,3028737,8340,39630,62067,33261,10217,5862,26795,63484,26727,7087,5293,4279,18221,46045,34245,29072,28311,6746,30912,74971,31634,8320,5954,4938,21325,53909,39834,34258,33583,4564,21460,55350,27450,6403,4527,3340,14595,40140,32149,25716,25050,56510,263733,807163,313007,66281,51891,42788,178781,541160,417131,325832,309002
579,580.0,UTTAR PRADESH,MAHOBA,100790,99662,26644,157,72861,17498,27927,17483,27903,10937,15135,23147,296,10,10520,277216,4592,117318,23,450,11,132733,394984,83,0,608,304,612,312,113643375,7038,100062,85805,14257,60439724,146,128,18,3022,24522,61513,70665,40363,44818,33436,21752,21333,46379,11400,18803,329884,3407,9660,8948,4784,1126,968,1549,2286,2773,3171,2276,2407,2721,4215,5123,4506,4604,1271,1965,3084,3902,4476,3234,3610,4061,6383,7704,6804,7353,751,1259,1918,2271,2619,1763,2000,2188,3467,4400,3883,3987,7966,14129,23848,28098,32768,20465,23074,27561,48997,60675,55886,51517
580,581.0,UTTAR PRADESH,MAINPURI,192912,190492,55353,197,134942,40566,47961,40531,47910,24451,34146,39750,422,47,22624,677762,11487,326896,35,956,187,216368,1005614,99,0,1527,637,1539,660,6526307,5296,129975,120979,8996,147937336,10769,10557,212,83340,38544,142482,154754,118639,129422,108010,79968,82136,108779,14900,27980,904154,8129,16456,14274,7069,2044,1621,4345,8981,7290,4132,1869,3244,5432,12155,15579,15296,13640,1842,4714,10073,8205,4656,2078,3695,6019,13601,17566,17190,15630,1302,3620,7855,6115,3601,1762,2779,5034,10532,14522,14067,12832,16046,31707,99777,76788,44876,19687,28769,57037,131837,180642,171208,147240
