,Sno.,State Name,District Name,Total households applied for job card,Total job cards issued,Total job cards (SC),Total job cards (ST),Total job cards (non-SC/ST),Total households demanded work,Total persons demanded work,Total households allotted work,Total persons allotted work,Total muster rolls filled,Total households worked,Total persons worked,Total households reached 100 day limit,Total persons with disability,Total households worked (non-SC/ST),Total person-days worked (non-SC/ST),Total SC households worked,Total person-days worked by SCs,Total ST households worked,Total person-days worked by STs,Total land reform/IAY households worked,Total person-days worked by women,Total person-days,Total SC households over 100 day limit,Total ST households over 100 day limit,"Labour exp. (disbursed, Rs. In Lakhs)","Material exp. (disbursed, Rs. In Lakhs)","Labour exp. (disbursed + pending, Rs. In Lakhs)","Material exp. (disbursed + pending, Rs. In Lakhs)",Amount sanctioned (Rs. In Lakhs),Total works,Total bank accounts,Total individual bank accounts,Total joint bank accounts,Amount disbursed to bank accounts,Total post office accounts,Total individual post office accounts,Total joint post office accounts,Amount disbursed to post office accounts,Total households completed<br>person-days in range:1-10,Total households completed<br>person-days in range:11-20,Total households completed<br>person-days in range:21-30,Total households completed<br>person-days in range:31-40,Total households completed<br>person-days in range:41-50,Total households completed<br>person-days in range:51-60,Total households completed<br>person-days in range:61-70,Total households completed<br>person-days in range:71-80,Total households completed<br>person-days in range:81-99,Total households completed<br>person-days in range:100,Total households completed<br>person-days in range:>100,Total households completed<br>person-days in range:>14,Total workers employed<br>in age group:18-30yrs,Total workers employed<br>in age group:30-40yrs,Total workers employed<br>in age group:40-50yrs,Total workers employed<br>in age group:50-60yrs,Total workers employed<br>in age group:>60yrs,Total households demanded<br>work(Apr),Total households demanded<br>work(May),Total households demanded<br>work(Jun),Total households demanded<br>work(Jul),Total households demanded<br>work(Aug),Total households demanded<br>work(Sep),Total households demanded<br>work(Oct),Total households demanded<br>work(Nov),Total households demanded<br>work(Dec),Total households demanded<br>work(Jan),Total households demanded<br>work(Feb),Total households demanded<br>work(Mar),Total persons demanded work(Apr),Total persons demanded work(May),Total persons demanded work(Jun),Total persons demanded work(Jul),Total persons demanded work(Aug),Total persons demanded work(Sep),Total persons demanded work(Oct),Total persons demanded work(Nov),Total persons demanded work(Dec),Total persons demanded work(Jan),Total persons demanded work(Feb),Total persons demanded work(Mar),Total households worked(Apr),Total households worked(May),Total households worked(Jun),Total households worked(Jul),Total households worked(Aug),Total households worked(Sep),Total households worked(Oct),Total households worked(Nov),Total households worked(Dec),Total households worked(Jan),Total households worked(Feb),Total households worked(Mar),Total persons worked(Apr),Total persons worked(May),Total persons worked(Jun),Total persons worked(Jul),Total persons worked(Aug),Total persons worked(Sep),Total persons worked(Oct),Total persons worked(Nov),Total persons worked(Dec),Total persons worked(Jan),Total persons worked(Feb),Total persons worked(Mar)
494,495.0,TAMIL NADU,DHARMAPURI,319724,302030,51334,11404,239292,212152,219952,212083,219849,21271,209689,217251,9448,1195,165433,7160249,37749,1418257,6507,172886,45,7061702,8751392,1304,208,8224,0,8261,0,32013508,2529,163380,162615,765,0,3,3,0,0,196230,468956,739202,808719,862187,915210,904405,1028810,1784778,98400,944495,8396700,15039,73967,78609,35977,13690,69708,53191,78098,77279,68594,61527,40101,51219,39729,32693,46222,50295,71289,54364,79572,78937,70042,62340,40630,52056,40239,33025,46583,51218,66705,70620,91916,101812,95624,75527,52555,60488,42975,33787,47991,57651,796018,830285,1205831,1240441,1284953,743963,453388,601459,334115,278477,440866,541596
495,496.0,TAMIL NADU,DINDIGUL,291652,290345,80728,817,208800,224862,293290,224858,293280,29677,224070,291775,30564,496,161021,8130757,62360,3399446,689,22654,86,9548640,11552857,9765,39,11289,0,11308,0,1659812,4487,213259,211983,1276,0,1,1,0,0,190070,407117,559888,697497,818528,915584,1000253,1107055,2474048,272600,3110217,11218064,25691,83662,88226,61235,32956,100486,131576,146675,138101,132345,124645,103559,100917,77918,59304,89517,95763,111892,152194,173924,157609,147285,136770,111273,110492,83438,63193,98635,108857,99678,130579,145570,137295,131439,123625,102903,99723,77077,58856,88618,95202,748780,1426492,1780891,1343075,1284204,1054292,623476,791799,499347,421129,715619,863753
496,497.0,TAMIL NADU,ERODE,193162,190608,61411,3265,125932,98109,109316,98101,109306,30528,97378,108159,26078,1137,63397,4129906,32626,1994909,1355,46727,24,5446015,6171542,7587,92,6854,0,6872,0,8399,2429,110155,109675,480,0,0,0,0,0,72245,120449,161893,212542,259313,315985,384115,456957,1248096,242100,2697847,6055454,7911,27407,31744,25155,15941,42398,39221,52905,57645,61327,59762,56457,55509,42653,39378,55759,62759,43969,40613,55199,60040,63980,61821,58401,57776,43639,40217,57998,66467,42254,38922,53019,57447,61460,59791,56098,55337,42306,39356,55243,62185,425420,358138,661827,643958,715067,604171,470555,533058,313221,328885,489696,627546
497,498.0,TAMIL NADU,KANCHIPURAM,404500,398665,161153,6976,230536,322041,476737,322027,476715,66392,319912,472995,80525,2811,179551,11035572,135365,8822981,4996,254899,291,14997055,20113452,36539,782,19073,0,19150,0,558146285,9316,340045,337994,2051,0,0,0,0,0,230920,460948,633159,787396,915018,1095937,1300337,1505232,3818942,344700,9020863,19719380,61058,150974,128478,84219,48301,181476,176214,191718,190421,203118,189556,164292,184075,147596,127134,171046,185577,235883,231652,256316,244857,261428,237751,197558,221050,173472,147165,203694,245075,177007,173998,189387,187563,199936,185143,160092,180688,143851,123635,166163,179690,1700280,1885898,2435365,1996870,2227268,1733548,1132374,1750811,1023070,957218,1446981,1823769
498,499.0,TAMIL NADU,KANNIYAKUMARI,101505,101390,6544,836,94010,33614,35891,33601,35874,12361,33490,35412,14235,514,30034,2242375,3355,251626,101,5755,8,2248871,2499756,1328,24,2722,0,2722,0,4236266,1193,38272,37939,333,0,0,0,0,0,19338,40773,50627,51643,65898,87127,100639,119488,319023,160500,1484700,2465098,717,6609,11652,9437,7002,15804,14731,19893,20030,22032,21288,18421,17273,14242,15550,23131,22599,16196,14928,20294,20371,22376,21620,18619,17451,14473,15776,23750,23193,15824,14670,19966,20011,22034,21338,18396,17281,14216,15315,23056,22572,161968,147402,275665,253763,261925,247695,166721,190878,119805,175955,242278,255701
499,500.0,TAMIL NADU,KARUR,163772,162446,44242,98,118106,127126,145809,127126,145809,27837,125865,143897,13115,998,90852,4549802,34959,1797858,54,2722,92,4019216,6350382,3848,5,6333,0,6334,0,301235,2218,106255,103806,2449,0,0,0,0,0,88977,223449,386458,428217,540597,592213,629335,668265,1320110,83100,1389661,6184587,9302,36780,43464,32655,21696,35643,38182,58361,49731,56602,41486,29246,34440,27811,22670,40540,38153,38394,40903,62609,53331,59595,43733,29959,35385,28790,23383,42125,41719,34434,43912,65118,61533,62662,53811,40459,40464,33535,26036,43891,52722,361349,541029,895121,771691,826962,632243,346591,453890,286288,225506,426807,582905
500,501.0,TAMIL NADU,KRISHNAGIRI,314301,310476,46342,2950,261184,224776,289354,224776,289353,27495,223035,286632,55115,3043,186408,11470833,34554,2096382,2073,95314,21,11181930,13662529,8733,313,13680,0,13687,0,3380813,6622,224781,223126,1655,0,0,0,0,0,194412,341629,408608,464292,563189,672165,842128,1035510,2746653,224800,6169143,13336592,31908,122081,89357,34964,8324,90982,86279,100544,105842,117153,115110,104674,101070,57717,76180,132360,145810,100865,94602,111642,116457,130787,127111,113493,109915,60470,80322,152507,175017,90436,86998,100465,105430,116449,114663,104182,100875,57665,75578,134315,147333,1099379,944332,1294989,1114916,1444888,1250102,994914,1006833,399291,580538,1706824,1825523
501,502.0,TAMIL NADU,MADURAI,336079,333152,74226,526,258400,280173,371136,280156,371109,44767,278911,368778,55539,2260,214887,12599156,63586,3916811,438,26647,17,12627061,16542614,14840,120,14479,0,14500,0,1074921,4836,291677,289017,2660,0,0,0,0,0,185491,416364,632341,742721,906153,1152692,1271108,1491135,3469042,355700,5919867,16210012,50192,111998,98093,65566,42903,86882,123227,160904,155111,153204,157045,124422,133961,106418,111056,140219,125088,97344,143980,193322,184213,178648,182009,142791,155208,119188,120840,158538,144526,84014,126309,165166,165966,160684,165798,136125,137122,112152,116150,144159,135055,663938,1337968,2059352,1803212,1763113,1753685,1063934,1343381,930640,1112702,1366748,1343941
502,503.0,TAMIL NADU,NAGAPATTINAM,322794,319300,145836,569,172895,272791,485766,272738,485688,27837,270688,481186,44605,4376,140524,6363423,129718,7943533,446,21676,523,8737706,14328632,29135,54,15144,0,15153,0,7339031,8688,270451,268992,1459,0,0,0,0,0,192886,583317,823768,901602,1049918,1089056,1079103,1123795,2204363,252700,5028124,13911954,62443,135109,138619,95057,49957,78589,157208,173545,149710,155287,120985,66899,9201,68911,63591,98927,79412,115078,247772,284242,240450,246357,183707,94871,12329,94174,90334,155089,129346,76028,154754,170455,146815,152247,117819,65294,8352,66063,61524,95667,72549,613898,2116091,2685556,1887552,2065978,1335654,557876,64282,542878,559646,1077572,821649
503,504.0,TAMIL NADU,NAMAKKAL,211122,210732,69323,14279,127130,160817,197757,160815,197754,51069,160199,196800,47732,1510,94665,6446757,53163,3567773,12371,863867,11206,9233302,10878397,15219,3546,11013,0,11020,0,79351,5403,165308,163450,1858,0,0,0,0,0,107594,175428,235039,303311,399295,491268,626339,779271,2295312,278300,5187240,10707258,20138,57249,57227,39601,22594,75784,77361,98700,98390,104279,100266,92179,85122,53558,30643,88037,106717,84125,84510,110141,107776,114727,108210,98231,90684,56057,32323,95584,120986,75514,77622,98449,99053,104582,100665,91987,85042,52927,30586,87386,106771,958857,869620,1484413,1188072,1331246,1041655,762418,758657,306599,192046,713989,1270825
504,505.0,TAMIL NADU,PERAMBALUR,134140,131365,43182,363,87820,108672,155711,108662,155692,15189,108383,155034,17829,1438,70864,3916754,37245,2210214,274,13880,32,4582425,6140848,6599,28,5890,0,5903,0,86825,2128,121352,119869,1483,0,0,0,0,0,73690,173670,247950,307419,395702,499424,535571,598790,1256906,82900,1968826,6003139,20745,41256,43653,30036,19362,53946,62298,66272,68439,73739,52756,27163,45509,33990,18016,44274,57427,64079,75411,83422,82434,88871,61713,31428,52218,39019,20049,54861,77068,53595,61536,66605,67241,73626,50955,24959,46102,31650,17339,43772,54977,577024,697455,968353,797319,892061,391326,149613,381059,205628,113764,395074,572172
505,506.0,TAMIL NADU,PUDUKKOTTAI,293097,289756,58368,75,231313,249154,419654,249154,419654,30937,247875,415429,27084,1849,196152,9582448,51667,2706290,56,1845,61,7769471,12290583,6152,3,12555,1,12562,1,6558229,7516,224123,221267,2856,0,1,1,0,0,171156,524300,778695,877019,1068681,1102379,1110377,1111930,2431137,195500,2919409,11918081,53153,118251,114528,81024,48574,75253,95555,123147,123497,126142,105534,78918,86032,58147,51302,69121,64289,97438,128412,175179,176758,179355,140569,101061,109737,73431,62842,89650,96096,73340,97180,126954,126214,127419,105847,79466,89239,62708,53006,76544,68070,675343,1087758,1762113,1508295,1597643,1110884,704299,1050297,593728,593031,821198,785994
506,507.0,TAMIL NADU,RAMANATHAPURAM,255116,253007,63198,78,189731,203464,323543,203463,323533,50881,202506,321504,50093,2416,148889,9603844,53542,3394384,75,7506,131,9627862,13005734,12535,48,11943,0,11948,0,1029358,6516,234326,227787,6539,0,1,1,0,0,134410,246179,352177,473811,631981,808478,969053,1120294,2413592,315900,5539859,12782652,45214,81383,78804,63432,52676,89891,116811,139686,139368,144265,129179,91111,46875,72938,86828,113931,116302,115885,156469,194399,191559,198115,170707,117305,58714,89865,107335,147903,158693,88616,115694,138868,138483,143614,128184,89876,45994,71151,85174,111356,110962,784061,1288957,2032154,1715587,1851251,1229072,554065,317827,523096,709731,949337,1050596
507,508.0,TAMIL NADU,SALEM,389441,381808,85204,23917,272687,256084,310351,256083,310348,55675,255533,309149,45718,2294,183021,11248302,59382,3518974,13130,743403,16,13640096,15510679,9568,1845,14114,0,14121,0,26274,5740,277572,274824,2748,0,0,0,0,0,149499,360767,482064,623574,820595,1046404,1279551,1503169,4198804,549800,4496452,15227645,40102,86872,80244,60254,41677,130530,142516,171269,177757,182113,158338,111089,100116,79242,44017,84874,108579,141461,157337,192324,196487,198475,169560,117206,106355,82915,45657,89905,116495,130286,142048,171177,177554,181792,157982,110620,99745,78404,43747,84155,108044,1334022,1748515,2699100,2111331,2163660,1409943,657603,816630,490195,284251,702597,1092832
508,509.0,TAMIL NADU,SIVAGANGAI,249313,247012,52749,70,194193,176134,262440,176107,262377,34995,175574,260770,32617,2136,136248,8177755,39280,2385343,46,2433,124,8745432,10565531,7659,7,10440,0,10475,0,31505,9784,183054,182433,621,0,636,518,118,0,108592,233022,347319,465311,611645,756533,891853,1036596,2434411,177100,3503149,10372151,28885,80528,73302,51431,26878,63097,96669,120490,96842,100384,91270,65405,62693,81437,77152,93626,102355,68375,108886,137823,108357,113975,104276,74556,71818,93534,89752,112042,131508,62695,96518,120482,96806,100147,90753,64670,62375,80888,76498,92536,100600,566796,985073,1668217,1038043,1117326,929981,434953,500890,723559,669908,870690,1060095
509,510.0,TAMIL NADU,THANJAVUR,346597,339590,101203,419,237968,271563,434897,271553,434872,52596,270791,432756,63728,4437,183091,11149010,87463,6072279,237,10630,30,12064946,17231919,24590,33,17911,0,17984,0,6896723,7002,299754,298118,1636,0,0,0,0,0,150948,346963,521087,711736,938511,1132869,1321453,1476308,3287117,343000,7001927,16956691,45840,111575,127229,93252,54874,114778,164339,177236,173251,181625,174765,114481,72962,110748,125556,141498,133310,145132,226188,247398,235777,245414,228066,137391,90072,132943,154274,178176,175214,114031,163907,177092,172396,182433,175728,115680,72675,110828,125924,142200,137673,891255,1968389,2390939,1955314,2264938,1857501,778691,562637,773837,1165225,1264543,1358650
510,511.0,TAMIL NADU,THE NILGIRIS,69115,68246,26635,6536,35075,47777,58331,47765,58308,8224,47213,57384,3294,350,26660,894222,16484,565831,4069,181377,38,1191593,1641430,1340,599,2011,0,2013,0,4198,1048,29765,29596,169,0,0,0,0,0,72029,121591,149432,148880,141851,139309,129815,117068,255066,24200,342189,1523111,4897,19542,17083,11217,4646,12983,14874,18155,18495,20959,15224,16833,15447,12414,15156,20897,21222,14520,16749,20678,20961,24002,16834,18627,16965,13625,16595,23201,24277,12507,14487,17900,18183,20821,14937,16647,15292,11616,14648,20527,20330,102024,131688,191015,172155,196652,111227,117038,122847,79638,103965,169880,143301
511,512.0,TAMIL NADU,THENI,137430,135172,34971,216,99985,88807,114198,88782,114168,22819,88376,113191,9807,1251,66501,3186016,21819,1011119,56,2066,3192,3542891,4199201,2290,1,3908,0,3908,0,6214,1375,103817,103283,534,0,0,0,0,0,84078,167912,224656,275969,330787,356814,393734,409342,881199,67200,1007510,4056037,12457,31579,32362,24121,12653,38676,42372,56313,57690,57349,50264,38854,41543,36952,35415,46676,50236,43283,47594,65048,65736,64283,55425,42320,45654,40473,38250,51107,57238,38317,42479,56300,57371,57198,50205,38228,41507,36622,35398,46302,49362,282054,361367,608296,502044,494578,349933,187378,284909,216774,220667,328198,363003
512,513.0,TAMIL NADU,THOOTHUKKUDI,240150,237652,74646,512,162494,171310,226934,171267,226841,36622,169289,223989,27413,1093,112000,5811559,56844,2973193,445,17726,813,6816485,8802478,8928,26,9031,0,9063,0,18527,4939,165799,165307,492,0,0,0,0,0,191135,296977,331365,376854,448302,529125,657314,795154,2124296,183500,2868456,8494071,19264,62693,62704,43272,36118,71474,81163,101656,100370,104245,94650,71366,42964,56083,38066,65873,89812,81000,93553,122403,118891,122338,108681,77637,47453,61586,41112,72306,103870,70501,80134,100633,99685,103807,93743,69867,43622,54959,36594,62332,85146,586426,798324,1365899,1220127,1371586,952000,397002,313075,377336,241282,433421,746000
513,514.0,TAMIL NADU,TIRUCHIRAPPALLI,309474,307313,75368,3003,228942,240928,349743,240928,349742,52842,240020,346595,81057,2735,176628,12806426,61463,4644090,1929,83099,824,14452063,17533615,21946,290,17930,0,17931,0,22098832,9087,318540,316045,2495,0,0,0,0,0,117674,230179,345552,453012,614525,782682,963136,1154612,3520406,360500,8991337,17335727,39101,93556,95525,72377,46034,114231,120162,147884,157498,168319,156468,139978,137748,111151,101664,153864,176765,130118,137564,173859,184661,198666,179891,157784,155893,122817,112975,180484,230370,113980,120958,147886,156765,168161,156293,140097,137210,109641,101546,152286,177005,1234056,1240424,1931177,1803752,2136655,1583531,1075171,1218791,813793,855900,1421915,2218450
514,515.0,TAMIL NADU,TIRUNELVELI,325681,322508,94226,177,228105,210708,276109,210318,275699,32847,208346,270436,38984,2099,140106,8362425,68169,4156395,71,3404,110,9530922,12522224,13222,11,14131,0,14175,0,12423300,4137,236920,234711,2209,0,0,0,0,0,107839,298739,475258,564542,762820,909164,992177,1149551,2875383,317800,4068951,12304949,20187,71270,82239,58708,38105,90252,77184,107832,107837,116312,107817,78817,49395,51903,58740,80713,62623,101154,88943,124991,122759,131797,119564,86620,53017,55936,61722,88552,69979,86298,94564,116174,118293,125997,121973,94911,57753,56985,64017,86452,80273,917332,1132703,1620170,1408360,1699951,1385850,810593,573784,532331,695897,873655,871598
515,516.0,TAMIL NADU,TIRUPPUR,240963,238814,92600,480,145734,152754,207980,152695,207914,33851,152077,206637,24114,499,90127,4246597,61647,3069428,303,9818,271,5652375,7325843,9860,28,8632,0,8636,0,14788,5779,123153,122706,447,0,0,0,0,0,190346,324251,335740,350876,392819,438218,500849,577034,1507741,215600,2492369,7005972,13143,58951,70742,40781,23011,55462,54984,73603,70507,75798,68731,62071,61129,51912,43976,65048,76125,65343,64800,85645,82318,89055,75718,67528,67838,56699,48017,73767,95097,55046,54714,73165,70383,75773,69027,62151,61328,51742,43828,64301,75211,553449,520346,828334,749161,884946,676672,488975,559472,411335,339991,546518,766644
516,517.0,TAMIL NADU,TIRUVALLUR,371588,365472,134564,9035,221873,266556,375930,266508,375788,62259,263495,369905,36051,1565,158688,7735226,98486,5294958,6321,278759,9585,9992480,13308943,15856,628,11727,0,11729,0,13943798,12008,251578,250076,1502,0,0,0,0,0,249820,496177,638257,781670,883283,995996,1071833,1260262,2844091,247300,3840254,12869379,35723,117661,118844,67645,30105,110698,125637,153786,146339,131087,107948,84809,98745,97006,92386,105254,105367,127372,144531,185754,176283,158068,123501,95958,113944,112940,106991,124442,136301,108943,132192,156455,148072,129467,106924,84468,97762,95009,94384,105784,103325,1216815,1539235,2055754,1585888,1306523,848659,534977,812749,681761,771815,980207,974560
517,518.0,TAMIL NADU,TIRUVANNAMALAI,568631,565035,129116,18773,417146,475951,756300,475939,756267,73395,474326,750728,148534,8764,347573,24317537,112350,8326715,14403,922566,22102,24262859,33566818,39260,3755,29566,1,29595,1,181519673,11894,520066,517596,2470,0,0,0,0,0,232577,545926,817787,1077626,1428294,1746261,2034772,2340347,5745676,516800,17080752,33134945,83835,258473,222925,125392,60121,205064,260135,315429,322659,327457,294410,249175,221312,199178,200156,278571,261137,245811,325866,412230,402689,410172,363667,304148,266965,232433,236419,334955,332108,200408,255944,312133,319477,325140,290441,245321,217941,197768,201655,277874,266820,1785020,2995507,4769090,3896856,3855508,2840871,1942326,1955895,1517083,1900568,3029478,3078616
518,519.0,TAMIL NADU,TIRUVARUR,223803,218168,107646,130,110392,197127,356255,197116,356230,25776,195761,351833,17454,3873,95076,3937265,100575,5441108,110,3823,50,5290785,9382196,11641,1,9825,0,9850,0,60943593,7045,209969,208852,1117,0,0,0,0,0,120088,427047,652228,767491,930859,995420,919469,917726,1664765,123100,1864003,9113086,46253,88593,97784,74553,44756,75469,113850,131495,126943,125343,81318,27694,6558,24380,30149,63258,47229,111413,179461,218058,205130,200720,122394,39163,10413,32452,41966,88428,73336,73176,111339,128332,123154,121333,77629,26716,5651,21905,27996,59445,45109,657664,1378602,1827863,1604758,1535570,729816,209702,52374,143432,211858,572295,458262
519,520.0,TAMIL NADU,VELLORE,518963,517833,125895,11295,380643,410993,631737,410914,631510,108064,408059,624329,110628,3082,300131,19513569,99316,7040537,8612,449481,1344,21202058,27003587,31755,1392,23271,0,23349,0,155632854,7205,348890,347434,1456,0,0,0,0,0,255352,543985,745308,886285,1105872,1386809,1694113,2054632,5514661,486700,12329870,26547562,84055,214840,177902,100918,46732,196924,185349,237100,242159,255715,232085,195600,191000,151379,134366,199880,224521,254943,247758,309183,300212,315236,275942,225416,216523,167408,148804,237798,301135,193875,188193,235851,242662,255289,238697,204098,194978,152752,137369,201588,228103,2239177,2144828,3444418,3017286,3061444,2428003,1623461,1917545,1254227,1226240,1997824,2649134
520,521.0,TAMIL NADU,VILLUPURAM,854956,844622,254375,18713,571534,698019,1408523,697971,1408250,82404,694059,1393451,90237,5362,465684,24007528,212951,12039121,15424,786740,134,25524988,36833389,32470,1997,33469,0,33604,0,36705436,14392,670223,663956,6267,0,20,20,0,0,458161,1186199,1901100,2491990,3086535,3230541,3398934,3507224,7103433,439300,10029972,35950154,236107,459604,358817,220239,119143,344207,393239,432268,368443,364006,348073,229795,94892,184305,227335,364329,295017,488768,582859,669120,522228,517701,480606,300994,130497,241890,306333,534017,448379,335796,405465,436975,367721,367081,346561,232361,94221,182761,224932,367044,298839,3189990,4801987,5552463,3749825,3618149,3157692,1680987,800854,1288872,1787104,4111297,3094169
521,522.0,TAMIL NADU,VIRUDHUNAGAR,287970,282989,83760,391,198838,203170,268816,203168,268810,31119,201943,266838,27112,4121,141960,7230744,59705,3064167,278,11859,808,7669889,10306770,8555,18,9113,0,9132,0,6411756,4053,178546,176493,2053,0,0,0,0,0,160461,370066,553829,685459,802916,861349,900085,931622,1933212,187800,2919971,10019659,31286,74096,74333,56631,30525,92104,96149,109062,87723,101422,87584,59765,70252,66470,58532,69694,51022,108311,113775,131669,102254,117026,98556,66332,80629,75992,68586,85281,64469,90932,98844,111156,94849,105924,98744,69511,72366,70043,64810,76357,67509,892264,968976,1307420,927525,1299841,973818,489712,629848,629582,622217,810209,755358
522,523.0,TRIPURA,DHALAI,78151,77944,12323,49909,15712,74130,155756,74130,155756,72082,73966,153288,40295,1217,14610,1274763,11645,1027453,47711,4559045,1412,2802729,6861261,4748,29521,8512,4713,8515,4715,48599423,16119,84985,30539,54446,745921096,8871,5984,2887,70892618,3291,8850,19780,34285,46129,85723,136886,264691,2160797,2196300,1904529,6857260,36660,46044,34381,22324,16189,13449,20366,37464,55598,51580,38384,42920,44158,62061,50336,35752,58794,15645,24605,45068,74252,72033,49399,53072,54938,89686,66742,45653,95354,12834,20215,37434,55519,51116,37515,41329,43062,60394,48509,33593,55921,135365,206180,432980,834562,770276,478006,451257,537424,1049195,676875,385176,903965
523,524.0,TRIPURA,Gomati,84987,84948,13656,41242,30050,77509,142905,77509,142906,115947,77425,142222,50488,852,26264,2485703,12237,1172242,38924,3799439,15897,3759025,7457384,7994,27476,9186,2474,9226,2495,28953325,61477,94566,31993,62573,889424375,2825,1764,1061,17144751,861,2645,5129,9206,17924,32398,63706,131525,2138708,4866100,189182,7455678,32963,41715,33981,20064,14039,19360,23573,61295,58975,61439,46638,44234,64527,66587,49392,33545,47968,22852,27040,71803,71089,72481,52854,51418,78276,89911,60342,41883,65103,19302,23609,61651,61982,61992,46988,43913,63646,66634,49612,32996,47775,182894,199181,761667,830383,800255,553393,440792,963723,1183398,648036,336202,557460
524,525.0,TRIPURA,Khowai,68012,67996,13672,32611,21713,64451,124832,64451,124832,106692,64284,123824,20455,1807,20329,1651500,12965,1074618,30990,2855364,7940,2183321,5581482,2194,14245,6892,2369,6912,2389,44738702,34584,63191,18657,44534,588681923,8168,3068,5100,67429902,1736,9443,30475,34796,75007,144688,184906,487004,2521217,514300,1577910,5575730,24359,35100,30400,18933,15711,8236,20461,24965,36833,38645,33023,24170,35688,51013,45039,32577,41374,10114,23564,30054,50125,51793,38659,28196,40982,64913,56060,38809,58669,7850,20278,24455,37011,38726,33955,24728,34282,50308,47641,33750,42320,139236,287359,300601,482394,557477,446826,287286,389270,833990,715218,436297,705528
525,526.0,TRIPURA,NORTH TRIPURA,67844,67810,11790,20509,35511,63139,107543,63139,107543,99696,62997,107181,18777,598,32617,2277587,11104,831974,19276,1794233,15118,1773786,4903794,2302,11257,6076,2936,6078,2936,16853841,8506,56003,34687,21316,410944179,23075,10583,12492,195868576,5267,21515,54599,93635,186086,275070,353431,452596,1528582,985700,947313,4891949,23214,30939,27067,16235,9990,2172,3492,35139,42823,41230,34014,34975,34733,41829,37901,29986,37138,2991,4442,42664,54921,56173,43113,42769,44604,55681,52950,40652,52976,2140,3463,35120,42841,41212,33960,34584,34316,41227,37220,29510,36059,27704,46397,364307,556493,579564,396525,375158,413473,598103,587832,397271,560967
526,527.0,TRIPURA,Sepahijala,92635,92629,16760,24788,51081,87806,170919,87806,170920,133326,87770,170434,20948,3167,47799,3743466,16072,1240992,23899,2227774,13934,3183397,7212232,1962,11147,8941,3441,8946,3457,94152378,28053,84590,35859,48731,675446954,20190,7607,12583,163809449,1870,14043,46533,60214,164124,373556,420633,860778,3111651,655000,1503830,7206284,34376,48877,42017,25075,20219,3871,12945,50480,52748,51649,47977,48483,59486,65192,48469,13439,18020,4783,14134,70363,75388,75390,63833,67750,90094,106024,78483,17502,23888,3860,13074,50856,55871,52723,48305,51067,60735,68429,51340,14222,18519,43561,192850,721774,833578,728417,635457,625343,991178,1252028,798977,163904,225165
527,528.0,TRIPURA,SOUTH TRIPURA,89210,89209,13248,32187,43774,79785,146558,79785,146559,115830,79672,145417,23581,871,38609,3238429,12103,1052727,28960,2623287,13190,2777677,6914443,3662,10516,8532,3424,8567,3433,23697584,36510,89344,45192,44152,641928253,24497,13223,11274,190959027,2486,8905,20420,40291,76091,155142,304972,610259,3316619,1642600,736658,6910032,32341,42322,35836,21011,14683,10768,26868,61247,63390,58802,46332,56144,70105,53001,12508,6717,57036,13583,29354,74536,80441,74952,57313,67357,91618,67138,14805,7886,79388,9002,26811,61208,63308,58642,45740,55384,69602,52532,11617,6121,55656,68814,255742,812289,848119,799288,577655,605831,1257590,796192,111514,53958,727451
528,529.0,TRIPURA,Unakoti,51706,51575,10023,12122,29430,47671,84420,47671,84420,87020,47586,84240,34121,1353,26828,2588655,9324,913725,11434,1125744,14506,1622889,4628124,7066,8698,5733,2059,5733,2072,173691,6051,54871,30110,24761,502891524,5169,3557,1612,47369023,668,1968,3961,4322,8835,18359,27656,62692,1089314,2566200,844149,4626889,18477,23613,21065,12958,8291,11212,15391,33382,33928,33677,30784,30249,38427,35398,28772,24796,25309,15454,19960,41586,44019,45157,40425,38232,53145,49419,38138,31706,32431,11180,15217,33350,33881,33626,30539,29771,38300,35212,28373,24354,24699,173097,206229,438754,453953,484103,391396,357540,595823,560439,407270,277802,281718
529,530.0,TRIPURA,WEST TRIPURA,109528,109462,24708,36424,48330,102939,191152,102939,191154,157739,102830,190396,16872,3645,44503,3349906,23232,1768665,35095,3173943,17448,3198140,8292514,1675,12238,10220,4717,10262,4738,1858767,44834,92837,41210,51627,740750889,14625,4022,10603,137157573,5425,14280,29478,55004,120341,333678,868524,1478509,3616917,590500,1179858,8282462,35823,54046,47856,29344,23772,15144,23272,57524,78025,76885,80900,52484,68066,70318,47422,18502,57097,17343,26198,65563,101670,96880,92731,57191,76509,80583,52007,21313,67898,15072,26395,58487,78152,78418,82556,60019,69311,76664,47487,19231,53449,251924,331510,566531,1055321,972662,1044830,644125,945554,1086243,585728,222121,585965
530,531.0,UTTAR PRADESH,AGRA,139063,138982,47099,1861,90022,32287,35278,32287,35278,17095,29901,32517,743,95,19170,591678,10382,289317,349,8926,182,145813,889921,207,0,864,192,949,268,11378030,7881,72938,70953,1985,61582215,9819,9487,332,4848775,40604,120934,140281,93008,86104,59544,38977,39139,196743,67000,7587,794290,7372,13983,9507,3757,628,5958,8573,7015,5990,1862,7871,7473,7133,4808,3646,3959,5312,6138,9220,7569,6181,1943,8339,7956,7670,5148,3832,4244,5780,5945,9925,8714,6871,1463,6795,6431,5839,4059,3007,3243,3965,107422,161540,143857,110460,13208,73632,67372,59899,43132,34475,34601,40323
