,Sno.,State Name,District Name,Total households applied for job card,Total job cards issued,Total job cards (SC),Total job cards (ST),Total job cards (non-SC/ST),Total households demanded work,Total persons demanded work,Total households allotted work,Total persons allotted work,Total muster rolls filled,Total households worked,Total persons worked,Total households reached 100 day limit,Total persons with disability,Total households worked (non-SC/ST),Total person-days worked (non-SC/ST),Total SC households worked,Total person-days worked by SCs,Total ST households worked,Total person-days worked by STs,Total land reform/IAY households worked,Total person-days worked by women,Total person-days,Total SC households over 100 day limit,Total ST households over 100 day limit,"Labour exp. (disbursed, Rs. In Lakhs)","Material exp. (disbursed, Rs. In Lakhs)","Labour exp. (disbursed + pending, Rs. In Lakhs)","Material exp. (disbursed + pending, Rs. In Lakhs)",Amount sanctioned (Rs. In Lakhs),Total works,Total bank accounts,Total individual bank accounts,Total joint bank accounts,Amount disbursed to bank accounts,Total post office accounts,Total individual post office accounts,Total joint post office accounts,Amount disbursed to post office accounts,Total households completed person-days in range:1-10,Total households completed<br>person-days in range:11-20,Total households completed<br>person-days in range:21-30,Total households completed<br>person-days in range:31-40,Total households completed<br>person-days in range:41-50,Total households completed<br>person-days in range:51-60,Total households completed<br>person-days in range:61-70,Total households completed<br>person-days in range:71-80,Total households completed<br>person-days in range:81-99,Total households completed<br>person-days in range:100,Total households completed<br>person-days in range:>100,Total households completed<br>person-days in range:>14,Total workers employed<br>in age group:18-30yrs,Total workers employed<br>in age group:30-40yrs,Total workers employed<br>in age group:40-50yrs,Total workers employed<br>in age group:50-60yrs,Total workers employed<br>in age group:>60yrs,Total households demanded<br>work(Apr),Total households demanded<br>work(May),Total households demanded<br>work(Jun),Total households demanded<br>work(Jul),Total households demanded<br>work(Aug),Total households demanded<br>work(Sep),Total households demanded<br>work(Oct),Total households demanded<br>work(Nov),Total households demanded<br>work(Dec),Total households demanded<br>work(Jan),Total households demanded<br>work(Feb),Total households demanded<br>work(Mar),Total persons demanded work(Apr),Total persons demanded work(May),Total persons demanded work(Jun),Total persons demanded work(Jul),Total persons demanded work(Aug),Total persons demanded work(Sep),Total persons demanded work(Oct),Total persons demanded work(Nov),Total persons demanded work(Dec),Total persons demanded work(Jan),Total persons demanded work(Feb),Total persons demanded work(Mar),Total households worked(Apr),Total households worked(May),Total households worked(Jun),Total households worked(Jul),Total households worked(Aug),Total households worked(Sep),Total households worked(Oct),Total households worked(Nov),Total households worked(Dec),Total households worked(Jan),Total households worked(Feb),Total households worked(Mar),Total persons worked(Apr),Total persons worked(May),Total persons worked(Jun),Total persons worked(Jul),Total persons worked(Aug),Total persons worked(Sep),Total persons worked(Oct),Total persons worked(Nov),Total persons worked(Dec),Total persons worked(Jan),Total persons worked(Feb),Total persons worked(Mar)
401,402.0,ODISHA,BALESHWAR,336490,335534,60625,34912,239997,62437,97130,62351,96994,50010,55066,83321,178,314,39616,1066537,10195,269986,5255,148154,1042,537584,1484677,42,19,2891,1317,2906,1325,8025041,45949,239984,212038,27946,272955398,9407,6484,2923,35948,76404,233672,253360,173616,175263,134360,80783,102561,236711,12000,5943,1272951,,,,,,19366,23331,18500,7707,8046,7389,1796,1977,4725,5028,4956,18151,29314,34824,27153,10865,11111,10065,2352,2714,6299,6952,6767,26516,17395,21510,17826,7174,7572,6196,1647,1721,3660,4436,4495,15199,282518,350795,208757,91230,98578,80257,18008,18761,44845,53846,56681,180397
402,403.0,ODISHA,BARGARH,251474,251090,51870,55328,143892,55894,88149,55761,87883,44872,48325,71583,430,110,26176,740835,9722,269280,12427,351722,877,418489,1361837,79,141,2448,833,2462,848,2145606,43539,141687,134395,7292,190904267,61079,44624,16455,46471685,62001,215168,210861,139223,153263,130916,71776,114271,223241,35000,8400,1194905,,,,,,9859,17682,18033,11594,12005,8798,510,1135,8154,8240,8702,18828,15266,27176,27733,16331,16906,12332,617,1487,11814,11721,12245,27425,8414,15655,16695,10422,10834,7649,579,1049,6988,6890,7580,13429,119330,237506,241209,127417,129038,85341,7065,9430,95756,78189,87102,146737
403,404.0,ODISHA,BHADRAK,227339,226084,38907,3331,183846,53201,81765,53010,81493,32130,43441,65010,89,218,34905,1055237,8110,246886,426,11772,268,405519,1313895,11,1,2327,412,2370,419,138896,21175,131649,115646,16003,193099733,22271,15122,7149,153816,35109,187703,231635,170093,214999,133644,52407,96919,183635,5300,4349,1194792,,,,,,16880,33748,20130,3040,3267,1922,364,279,1726,1606,1302,6636,23542,50240,30379,3841,4091,2519,436,356,2238,2140,1678,9389,14638,29020,24496,2375,2743,1717,504,372,1380,1595,1234,4370,254456,570974,297010,27924,30039,21087,5105,4257,19210,19504,15202,51025
404,405.0,ODISHA,BOLANGIR,296886,296494,51753,66562,178179,116935,254349,116727,253844,106997,89066,181730,2815,241,51750,2253099,15067,653425,22249,993985,1127,1596123,3900509,486,704,7903,3254,7951,3277,34399453,53924,233575,135816,97759,726873629,16689,8216,8473,16880579,35357,208442,480951,346210,433169,408733,337851,409132,957221,175200,110937,3749150,,,,,,42636,52632,46894,16857,19893,8230,3739,3049,8544,10370,9907,37753,90189,110150,97327,31715,36463,14159,6482,5385,15510,18929,17443,71069,29406,38562,38110,12989,13656,7475,3916,2861,5916,7498,7922,17852,750317,925309,806852,228381,260825,118230,66700,50884,114107,126932,132751,321915
405,406.0,ODISHA,BOUDH,90916,90815,21558,11408,57849,35897,57352,35859,57307,20331,29340,44218,19,23,18578,584907,6518,190049,4244,144246,78,312585,919202,3,5,2025,670,2053,681,225366,12041,52987,50658,2329,97757711,50832,39490,11342,99716737,24970,116421,152105,103125,127762,101569,61210,96096,136629,1700,232,834290,,,,,,8285,14645,17718,5664,3815,7284,4065,4201,3374,3337,3688,8424,12313,21834,26840,7970,5230,9860,5578,6030,5164,4714,5233,12568,6263,12525,15193,4310,2604,5322,3577,3410,2109,2136,2890,6148,83922,217442,238974,56840,28184,62697,42718,44073,27495,22487,30694,66293
406,407.0,ODISHA,CUTTACK,266078,266061,62980,15024,188057,63330,89537,63223,89327,37782,57100,78607,121,102,40361,992387,13397,310993,3342,87541,1969,325825,1390921,38,13,2477,592,2489,608,240104,25082,255495,236235,19260,246759164,3845,2162,1683,9744,90981,239179,275006,178517,159653,130206,76593,79466,151032,7500,5552,1190166,,,,,,17726,34571,31121,6626,5560,5274,1465,1322,5118,3583,2674,14807,23446,46828,42133,8506,7135,6828,1773,1594,6854,4530,3264,19886,15971,31894,32510,5450,4848,4143,1388,1007,3913,3144,2503,12037,185843,500741,345852,51405,49778,38911,13688,9135,42463,34481,23663,97725
407,408.0,ODISHA,DEOGARH,67558,67552,11538,22369,33645,29979,55032,29968,55008,22711,25780,45486,253,41,12957,510425,4256,155322,8567,334218,45,456558,999965,28,101,1633,639,1656,643,960689,10436,59845,46808,13037,158543754,9916,7333,2583,13820185,7043,80210,143725,101481,155232,109844,40848,117512,221695,19600,6958,944361,,,,,,6066,11659,9670,3949,3161,2844,870,633,3311,6049,5868,8992,10132,20479,17070,6264,5287,4158,1297,1062,5907,9730,9324,15011,5104,10651,9594,3429,2770,2676,1193,667,2610,5261,6488,7339,89065,229930,168349,53537,42967,35844,14955,9587,46012,85320,110227,118355
408,409.0,ODISHA,DHENKANAL,171087,170421,36627,27581,106213,46383,79159,46195,78726,41018,40194,63587,311,113,24207,801203,9070,294576,6917,229405,512,484135,1325184,66,58,2241,1485,2258,1494,18676039,26277,252499,248055,4444,208817459,33510,27189,6321,10918563,49884,150003,152941,120168,141890,123098,93614,152624,310174,26700,4521,1202758,,,,,,6317,12619,15654,10257,12136,8128,2048,2313,3142,5506,4205,13088,9713,19811,24817,15199,18284,11765,2363,2802,4222,7521,5752,23291,5423,12153,15670,9101,12769,9759,4020,2963,3324,5598,4796,10184,62227,179981,202958,119878,195956,153761,57821,43214,39877,80188,64814,124942
409,410.0,ODISHA,GAJAPATI,130952,130952,10965,71046,48941,59204,97956,59167,97860,47881,50453,78921,1100,107,13089,453215,3644,130155,33720,1408738,608,837653,1992108,41,921,3982,1764,4049,1796,16712050,23033,141070,133688,7382,338478861,28866,23175,5691,31639482,26301,166155,238014,188517,257241,194519,116975,223429,457017,28000,97122,1877405,,,,,,7336,22146,23298,19090,15342,13429,3036,2039,5143,5309,5701,9218,10808,33059,34498,27650,22117,19570,4280,2799,7053,7094,8072,13824,5684,19560,22082,18486,16757,12251,4377,2151,4083,5240,6194,8368,86155,316492,356692,326245,278435,202677,57179,31181,64471,75971,92428,105364
410,411.0,ODISHA,GANJAM,492638,492405,107622,27119,357664,200255,300647,200196,300539,268844,186215,268272,5285,418,132572,6262994,41639,1990873,12004,623722,3486,4292050,8877589,1148,572,13507,6116,13580,6159,11624498,84071,545542,502331,43211,1256666022,4460,2964,1496,360186,97230,403591,694406,632924,914155,902218,738302,946989,3018842,400900,133032,8580937,,,,,,77512,104775,60941,35619,41764,34712,14872,15473,40306,41461,44506,93099,102305,141047,79977,47121,53702,43091,17493,18330,49778,50767,54605,122472,70321,100645,80962,34361,39962,32234,13360,14189,34957,40660,42709,84922,1233868,1973659,876536,475959,578828,414640,146234,160697,457738,622387,594853,1347190
411,412.0,ODISHA,JAGATSINGHAPUR,140332,140155,32580,877,106698,35289,64405,35144,64154,19140,30793,54494,62,81,22723,574863,7892,204806,178,4594,118,286870,784263,9,1,1371,330,1405,335,432169,19875,100749,74553,26196,115235333,11744,8721,3023,1231746,44232,133433,140806,104288,100313,76156,37736,49701,91293,2400,3905,671858,,,,,,9073,16735,13693,4387,3657,2998,818,603,2495,1242,879,6278,15637,30559,23885,6722,6081,4648,1161,811,4021,1986,1467,10488,8111,15430,14937,3875,3445,2248,687,539,2049,1197,795,4235,110842,267552,176742,47335,42803,27223,7648,5354,24424,16020,11627,46693
412,413.0,ODISHA,JAJPUR,278276,277901,71568,22364,183969,56116,74782,56026,74637,32807,50752,66699,240,199,32946,823067,14441,335750,3365,95531,1544,258354,1254348,52,27,2206,874,2241,883,2200284,27207,166561,158904,7657,192578932,46569,40649,5920,24929760,73907,239629,235704,146480,155519,96987,51834,80564,152432,7700,16699,1077378,,,,,,15032,28309,26064,5523,4981,4496,898,904,3787,4351,3539,14361,19725,37145,34064,6797,6058,5236,1051,1010,4487,5127,4382,17859,14114,27513,26969,5643,5118,4120,1240,998,3367,4128,3717,10496,179231,403184,264302,60487,55004,45372,14098,9918,37530,51924,45300,91105
413,414.0,ODISHA,JHARSUGUDA,68872,68574,15248,28861,24465,16332,24946,16258,24810,19515,14420,21072,100,36,4187,132874,3281,101907,6952,221175,233,163966,455956,21,43,791,194,804,197,14525713,14568,50597,47278,3319,67211844,17110,13754,3356,6774719,13759,57635,73630,55222,59150,43288,31651,35473,76125,8800,1223,416115,,,,,,3768,4088,4070,2149,1659,955,487,213,1096,1873,1966,8076,5584,5901,5850,2939,2107,1237,578,296,1491,2518,2559,11744,3004,4239,4332,2171,1737,1019,503,240,835,1768,2156,7236,50399,69109,64411,31321,27995,12993,6279,3381,12738,25172,29938,122220
414,415.0,ODISHA,KALAHANDI,302195,302081,58046,92867,151168,105804,198727,105528,198153,64799,86983,154372,653,94,41371,1280225,15494,443189,30118,934278,395,1113929,2657692,101,245,5182,2203,5248,2219,2269067,45024,183639,126862,56777,372072830,79368,45095,34273,133813995,86914,341098,413945,325705,343856,289944,153542,209403,427968,47500,18777,2363743,,,,,,34142,48048,47078,16023,13305,10209,5526,2601,4733,16489,13758,31893,62242,89131,86598,27596,22504,16997,8419,3750,7807,28243,23243,53792,26558,39874,38426,11885,9011,6758,5429,2264,3419,10526,10066,21054,416681,690508,584424,150456,111744,76714,67708,23417,38633,129276,124144,244947
415,416.0,ODISHA,KANDHAMAL,147839,147442,30399,77424,39619,94583,180502,94539,180410,83063,74509,126289,3273,785,18443,827901,14587,642265,41479,1891409,3045,1423366,3361575,433,2279,5610,1484,5642,1511,2554243,28074,171061,152695,18366,476025105,38761,27448,11313,17604924,33547,198800,309635,271083,369917,344009,223000,376002,883571,148200,213068,3225685,,,,,,22160,32666,29844,23120,20125,21359,8960,5741,11956,19818,24044,55173,37586,55430,50237,37724,31680,33440,12959,8124,17461,29978,38011,94517,15618,23979,22195,16388,15776,14060,6974,4600,8537,14327,20189,37601,269902,421487,400354,260857,257912,220357,113297,67565,117114,210422,313857,717708
416,417.0,ODISHA,KENDRAPARA,220371,220100,42940,1613,175547,53751,74705,53663,74552,30501,47948,64226,129,302,36510,937065,11199,246701,239,5481,366,305758,1189247,17,0,2236,474,2248,478,3692852,18107,182003,170366,11637,215941451,6638,5903,735,13746,63161,224136,244221,147770,156055,84049,66971,65057,125766,4900,8180,1015333,,,,,,17958,30429,24970,4855,4613,3503,1685,850,3653,2573,1591,3103,23966,40799,34255,6335,5870,4434,1767,942,4555,3177,1917,3915,16024,27184,22365,4363,4458,3371,1814,1528,3022,2529,2549,3312,221282,406172,220150,48527,55027,41439,30894,20725,38793,32717,34881,39659
417,418.0,ODISHA,KENDUJHAR,307848,307653,42311,132743,132599,139525,244034,139371,243631,103761,120372,195651,2441,382,51847,1914037,15123,520805,53402,1956786,1647,1839559,4391628,252,1216,8541,4394,8590,4401,2044511,29996,355440,344842,10598,760345364,47577,39699,7878,55865605,85909,406132,587551,424237,555465,481105,228707,413126,973257,179500,71784,4096026,,,,,,44215,81841,48629,19520,20687,20993,8495,4623,13968,21738,19916,40590,67967,133242,75557,28706,29669,29852,10912,5978,19946,32581,31539,65011,36652,71962,51192,15976,16635,18256,8285,4351,11291,18587,15927,30562,583639,1358676,621634,216163,207966,260420,109412,51080,142093,253683,205941,396066
418,419.0,ODISHA,KHORDHA,133230,133129,25599,10350,97180,35520,55933,35491,55840,30084,33011,50465,322,227,24042,688101,6293,189977,2676,66788,1580,325670,944866,88,7,1665,522,1678,522,260959,25341,102014,99539,2475,152873393,12517,11543,974,8418029,49620,128933,130136,101802,101675,88922,57237,73979,180758,20400,12130,830613,,,,,,10562,14505,13143,5880,5155,5044,1041,1232,4639,5359,4831,13981,14933,21280,19121,8221,7308,6905,1320,1477,6431,7774,6974,20602,9357,13348,12044,5462,4608,4070,1148,1257,4077,4894,4568,12870,119758,204223,137911,59872,53943,43717,14071,16313,46360,60588,51011,137825
419,420.0,ODISHA,KORAPUT,294560,290918,46608,163200,81110,130669,230725,130503,230375,138492,109456,174983,1761,433,27327,1031513,14384,513508,67745,2625889,1645,1601285,4170910,137,1300,7304,5074,7442,5096,3391723,67801,237180,216429,20751,568275493,55079,43551,11528,49597346,72585,358850,510464,400586,506449,462756,329278,450585,901389,64800,134462,3925441,,,,,,34381,43568,27870,28338,34677,35367,4372,6970,20016,19567,26332,56612,49611,65345,42082,42168,51946,51908,6102,9866,30249,28239,38620,89452,27278,38464,24650,24758,29830,30604,6298,6157,16894,18039,24328,45876,383148,526272,348996,356403,454134,439152,75248,77719,235610,235419,335908,724195
420,421.0,ODISHA,MALKANGIRI,101542,101315,23142,62952,15221,46012,82568,45985,82480,50146,37820,61812,644,305,5305,183030,8278,293859,24237,863526,315,497348,1340415,111,488,2104,586,2125,590,77386,27680,86705,78170,8535,157547182,40231,29671,10560,23678643,33295,132406,163873,128163,164738,161290,92487,131663,257173,9300,66027,1241250,,,,,,12546,14932,11602,9983,13005,10584,1261,883,5097,11213,8594,17705,20313,23474,17865,14760,19281,15501,1729,1321,7912,17436,13505,29699,9639,12380,11171,7724,10065,8599,1302,888,3982,8158,6934,13405,141916,188974,142376,92789,133867,110654,16766,11680,57440,123891,96844,223218
421,422.0,ODISHA,MAYURBHANJ,419315,417996,50808,234026,133162,265103,469303,264910,468899,267211,229938,371920,6046,687,71298,3399545,28204,1307198,130436,6187758,2586,4649262,10894501,678,3609,19570,13175,19636,13202,5421226,91833,605362,577038,28324,1800662221,11655,7053,4602,32640,115807,539632,814578,748473,1073550,1135935,879549,1350389,3614593,434600,188453,10497642,,,,,,104178,123866,84356,58934,58338,49084,11981,9893,36383,73624,84363,124674,167094,197129,128201,82363,80131,64407,15308,12930,48186,101636,118116,183869,84068,109526,91004,51497,51908,44629,15375,8899,29642,60436,72272,91370,1518570,2107726,1202176,765821,732347,611684,171335,102846,370003,831754,1064703,1416594
422,423.0,ODISHA,NABARANGAPUR,236126,235904,38573,131840,65491,83939,162213,83826,162017,62772,74847,140948,784,161,19432,773247,10596,386076,44819,1800531,1062,1173744,2959854,88,538,5922,1785,6028,1810,1106869,39434,134227,98667,35560,283075998,107062,54133,52929,293501642,43271,227784,335527,292020,368937,333923,229122,370103,685818,33800,46724,2799433,,,,,,20224,36322,53531,13017,16809,13745,565,3191,11823,8192,4983,15226,35593,65165,98010,20545,27030,22190,783,4340,20795,13289,7680,24334,17862,34504,48420,11984,14897,14084,2564,2866,9356,7905,4776,11545,267456,651427,848641,172186,215442,223599,32722,57721,143272,133052,64755,156756
423,424.0,ODISHA,NAYAGARH,162435,162425,22382,12004,128039,67801,131066,67703,130899,50766,62111,117305,574,134,48933,1905974,7818,280558,5360,198360,786,876536,2384892,47,49,4542,974,4627,991,4601666,24507,130320,95717,34603,352789327,44117,33734,10383,98184352,34748,174570,321352,284068,350628,258988,153506,252224,496946,41000,16862,2263196,,,,,,21074,41923,24051,6394,5142,3473,988,597,4198,4062,3374,11275,39554,77332,41116,9893,7808,5433,1476,978,6735,6336,4854,18169,19998,41706,35727,6115,5104,3595,1415,551,3513,4239,3795,8301,393451,956158,506272,90678,78926,53592,18310,8440,51625,59826,55133,112481
424,425.0,ODISHA,NUAPADA,124026,123587,18428,45200,59959,51658,104659,51608,104498,50021,45589,85920,959,336,20769,801649,6275,232837,18545,727880,795,710992,1762366,125,417,2737,1241,2785,1260,15155718,28800,168951,158445,10506,261095678,24178,14130,10048,3714798,27407,153062,210440,165785,199369,184272,132051,180138,414786,71800,26935,1648122,,,,,,10804,13283,16312,11613,7866,3974,1037,279,6250,8739,12819,18291,20115,24171,30112,18834,12433,6040,1358,385,10618,15306,22791,32186,8689,12525,15912,11154,7405,3977,1407,341,5162,8135,11755,15327,159746,239791,300001,178854,108716,57916,17097,3963,84068,138518,221164,256211
425,426.0,ODISHA,PURI,226091,225799,46252,1673,177874,68960,126160,68850,125909,38382,58894,103084,266,58,48525,1517214,10000,288100,369,9355,127,630091,1814669,26,3,3301,711,3327,722,408731,30801,357836,346659,11177,322471698,12900,8949,3951,556408,46284,250262,320211,232544,235985,187959,102746,138652,273419,16500,10353,1627819,,,,,,14435,39466,31464,5755,7355,4280,1157,1278,3477,4147,3232,6153,24500,70371,54499,8535,10943,5927,1431,1580,4997,5869,4450,9413,12416,34815,33307,4529,6238,3167,1520,1227,2812,3534,2818,4804,203566,686886,498713,61305,90488,44155,16518,14002,40141,54705,42253,62183
426,427.0,ODISHA,RAYAGADA,202290,201507,34803,117563,49141,87908,141510,87800,141270,60101,79635,123420,1332,158,17211,764183,13546,626906,48878,2276813,1456,1417576,3667902,159,1005,6818,3998,7026,4039,8259353,29252,191318,171536,19782,563191848,45215,38568,6647,86994871,24382,186471,358301,247035,516302,315392,212268,494455,1178390,88200,49106,3521359,,,,,,14757,28236,25456,18316,23708,25156,17897,12082,16815,15627,9820,15856,21656,41650,37159,25552,32882,33229,22705,14391,20978,19699,11975,21036,12222,25788,25691,16767,24482,27822,20755,13704,12829,13850,8265,10959,205703,465997,417434,271263,456309,575962,373364,238617,188320,198497,124986,153850
427,428.0,ODISHA,SAMBALPUR,136159,135771,27047,52465,56259,55662,90956,55610,90831,53532,45106,69162,1082,83,18582,718879,8785,339205,17739,651516,1638,620061,1709600,229,375,3194,1458,3221,1462,208014,22566,132064,126557,5507,285144623,32024,24916,7108,19552040,35344,147749,198154,157279,200890,179460,109275,164127,408135,90000,19674,1607373,,,,,,11759,26943,16641,17042,10681,10009,5988,3524,4682,6518,6978,13841,18067,41738,25301,25073,15104,13769,7702,4414,6045,8778,9573,19663,8838,20752,17775,10837,8049,8344,6044,3958,4024,6349,7387,11282,143420,380549,217402,151422,124081,139589,96749,51037,51344,84317,111840,158337
428,429.0,ODISHA,SONEPUR,113001,112876,25193,10781,76902,35204,53379,35160,53293,20436,29490,42209,28,34,20396,571767,6388,170585,2706,72814,171,246235,815166,13,2,1570,597,1609,604,4671157,14913,88554,84632,3922,132408472,29594,23259,6335,18150401,33945,123943,146341,102689,120211,84915,37934,64746,99483,1700,1150,714319,,,,,,7879,15746,16156,5005,3427,2143,428,1188,5720,5317,3224,11441,11327,22734,23724,6684,4475,2851,521,1523,7972,7360,4550,16039,6221,13386,12642,4128,3206,1442,372,901,4370,5133,3088,8635,80921,202658,150722,43705,41244,17909,5272,9655,48308,67065,38787,110811
429,430.0,ODISHA,SUNDARGARH,297710,297094,30155,203493,63446,154859,269962,154773,269712,199657,133477,209260,4231,372,27409,1263049,13293,602267,92775,4166655,5666,2541501,6031971,428,2889,10788,3588,10855,3654,19454677,95765,310262,294246,16016,994783508,60625,45314,15311,1012957,64293,343143,543615,464077,658314,618504,430911,678168,1803384,339900,88780,5795437,,,,,,39496,66128,55975,33987,26696,27011,14457,9889,25818,45792,52531,54184,59538,104035,85714,48884,37141,37541,18518,12916,36801,66644,77089,79787,30423,54636,49774,30747,23767,21557,13244,8094,19176,36967,47054,47764,449300,995975,792326,453423,367341,313734,183213,113870,276886,574417,777851,734753
430,431.0,PUDUCHERRY,KARAIKAL,14248,14204,5404,6,8794,11623,13252,11623,13252,754,10568,11366,0,10,6111,136089,4453,109677,4,95,12,210811,245861,0,0,495,7,495,7,650,488,17660,17606,54,48929238,0,0,0,0,6776,47060,104684,69446,7449,4885,3144,896,1521,0,0,229770,,,,,,0,0,24,11014,11023,8151,1505,88,55,182,90,27,0,0,24,12262,12047,8598,1559,88,58,197,98,29,0,0,20,9773,9965,6831,1125,67,53,165,83,26,0,0,203,94766,113897,31595,2798,195,229,1043,867,268
431,432.0,PUDUCHERRY,PONDICHERRY,55809,54693,13846,81,40766,23260,26465,23259,26464,755,20451,22197,0,19,14102,206101,6323,85080,26,351,11,250238,291532,0,0,394,39,394,39,1009,772,62741,62330,411,44367348,292,292,0,0,62891,117555,57684,33342,11402,6342,1387,588,341,0,0,172510,,,,,,11,0,8438,14564,12305,3159,1276,304,120,1,0,6,11,0,9372,16570,13764,3323,1328,312,131,1,0,6,0,0,7293,13237,10866,2976,1170,272,113,0,0,0,0,0,60583,124255,75875,17343,11135,1985,356,0,0,0
432,433.0,PUNJAB,AMRITSAR,82154,80504,65997,7,14500,12805,13729,12786,13708,4376,11483,12160,101,23,3263,111552,8218,254024,2,68,3,100637,365644,80,0,1255,75,1258,86,7008456,9439,103616,92411,11205,122664341,5173,4474,699,13356,12651,44973,59461,33551,43176,34913,27770,27349,71610,4900,5290,334018,,,,,,2922,3042,3460,2328,6534,5443,16,1555,1419,563,379,486,3098,3220,3615,2435,6718,5633,16,1622,1507,589,387,520,2380,2433,3201,1983,6026,6375,308,1360,1284,719,342,483,36082,36337,44257,25826,79392,75577,2422,23588,20850,9004,5929,6380
433,434.0,PUNJAB,BARNALA,26249,25282,22583,4,2695,19211,24236,19204,24226,1983,17350,20925,44,85,1573,45063,15773,472410,4,60,1,344569,517533,43,0,1405,69,1407,69,1382051,2968,35253,32600,2653,135615548,29,29,0,3706,21768,57835,80372,87628,73069,62601,43047,31097,55660,2000,2456,475418,,,,,,3544,11651,11725,5620,8600,7228,81,2241,3679,1193,466,4587,3979,13590,13661,6536,10022,8282,85,2525,3955,1297,511,5021,2917,9804,9560,4185,7338,6061,75,1878,3003,1116,348,3387,32527,127971,113631,27764,83461,48634,896,19311,23837,8774,3711,27016
434,435.0,PUNJAB,BHATINDA,64911,64424,54457,11,9956,44919,61836,44916,61832,11796,39463,50181,75,96,5843,151171,33614,855296,6,146,1102,703269,1006613,63,0,2606,235,2607,238,1441343,3204,82976,79034,3942,257926105,833,828,5,4676,59114,166029,181965,157836,119744,92023,66553,53172,102651,6400,1126,882611,,,,,,10698,16601,12546,7219,27077,15717,374,9798,18508,5601,2565,13581,12686,20636,15088,8781,34252,19575,400,11745,22933,6727,3124,16361,8304,13617,10077,6235,22792,13145,385,7117,14744,6215,1801,10228,66680,124062,98127,40397,249235,102692,2970,60841,131292,44254,14696,71367
435,436.0,PUNJAB,FARIDKOT,41028,40400,34737,16,5647,28915,45816,28911,45810,10729,25559,36771,25,45,3079,96403,22471,682943,9,145,5,497199,779491,21,0,2430,125,2433,126,220733,2404,54838,50872,3966,239242181,95,94,1,0,28707,88363,127393,121365,104064,81661,70739,61438,93252,2000,509,718689,,,,,,3287,10072,12344,5029,16235,11970,0,3449,8727,2807,7770,9728,4812,15215,18221,7452,23911,17686,0,4729,12184,3733,11205,13475,2344,7623,9507,3992,12963,10739,7,2602,7533,3521,5880,8658,20933,73509,105556,33576,156581,101055,54,24250,84519,32897,62197,84364
436,437.0,PUNJAB,FATEHGARH SAHIB,44312,43515,32881,0,10634,25411,30597,25407,30591,6279,24096,28209,745,112,5401,285397,18695,986137,0,0,11,929413,1271534,560,0,3503,416,3503,417,67414,3377,51385,49992,1393,342218497,237,199,38,0,13005,34435,61739,96874,113042,134794,144451,151124,447507,72200,2363,1247920,,,,,,1875,14576,17434,8530,14939,16212,167,12436,16288,9747,9841,10761,2008,16266,19583,9460,16661,17732,170,13372,17557,10288,10414,11330,1378,13103,15938,8066,13544,14780,0,11109,15028,8892,8660,9740,8215,157944,222862,63731,152657,149074,0,97437,175179,76179,77554,90702
437,438.0,PUNJAB,Fazilka,94068,94066,53992,13,40061,56723,75810,56668,75718,13289,51055,65753,226,62,20184,549036,30863,889611,8,159,8,658554,1438806,137,0,3955,267,3960,278,1936658,3069,125456,120819,4637,387311580,4584,3897,687,630,59019,210176,286941,236068,172077,138621,90817,78138,144213,15500,7236,1282529,,,,,,3609,23037,19952,6421,21809,20734,1890,6847,13286,5607,272,12195,4205,28461,24572,7679,27031,25946,2104,8167,16268,7187,303,15455,2699,20488,17142,6583,19003,18760,1894,6209,11366,5776,237,9772,29043,285579,205320,74262,247879,226638,22505,68001,133525,63453,2988,79613
